Hiber-loss	LSTM-Loss	
 2.4029e+00	 6.7366e-01	
 2.4018e+00	 6.7308e-01	
 2.4019e+00	 6.7274e-01	
 2.4008e+00	 6.7238e-01	
 2.3987e+00	 6.7204e-01	
 2.3976e+00	 6.7164e-01	
 2.3969e+00	 6.7129e-01	
 2.3969e+00	 6.7082e-01	
 2.3956e+00	 6.7023e-01	
 2.3950e+00	 6.6979e-01	
 2.3951e+00	 6.6940e-01	
 2.3929e+00	 6.6889e-01	
 2.3931e+00	 6.6844e-01	
 2.3920e+00	 6.6822e-01	
 2.3918e+00	 6.6768e-01	
 2.3893e+00	 6.6736e-01	
 2.3880e+00	 6.6699e-01	
 2.3877e+00	 6.6659e-01	
 2.3876e+00	 6.6621e-01	
 2.3870e+00	 6.6566e-01	
 2.3861e+00	 6.6526e-01	
 2.3846e+00	 6.6472e-01	
 2.3824e+00	 6.6431e-01	
 2.3816e+00	 6.6400e-01	
 2.3810e+00	 6.6358e-01	
 2.3801e+00	 6.6293e-01	
 2.3793e+00	 6.6247e-01	
 2.3780e+00	 6.6222e-01	
 2.3764e+00	 6.6164e-01	
 2.3756e+00	 6.6118e-01	
 2.3752e+00	 6.6064e-01	
 2.3740e+00	 6.6032e-01	
 2.3723e+00	 6.5974e-01	
 2.3719e+00	 6.5936e-01	
 2.3722e+00	 6.5872e-01	
 2.3715e+00	 6.5844e-01	
 2.3701e+00	 6.5809e-01	
 2.3689e+00	 6.5749e-01	
 2.3675e+00	 6.5709e-01	
 2.3653e+00	 6.5648e-01	
 2.3644e+00	 6.5600e-01	
 2.3642e+00	 6.5560e-01	
 2.3619e+00	 6.5527e-01	
 2.3635e+00	 6.5477e-01	
 2.3610e+00	 6.5429e-01	
 2.3602e+00	 6.5368e-01	
 2.3593e+00	 6.5321e-01	
 2.3590e+00	 6.5262e-01	
 2.3574e+00	 6.5210e-01	
 2.3552e+00	 6.5172e-01	
 2.3549e+00	 6.5103e-01	
 2.3519e+00	 6.5059e-01	
 2.3510e+00	 6.5013e-01	
 2.3501e+00	 6.4955e-01	
 2.3492e+00	 6.4910e-01	
 2.3487e+00	 6.4853e-01	
 2.3471e+00	 6.4792e-01	
 2.3462e+00	 6.4750e-01	
 2.3443e+00	 6.4666e-01	
 2.3439e+00	 6.4623e-01	
 2.3395e+00	 6.4555e-01	
 2.3403e+00	 6.4482e-01	
 2.3389e+00	 6.4455e-01	
 2.3374e+00	 6.4376e-01	
 2.3360e+00	 6.4336e-01	
 2.3317e+00	 6.4303e-01	
 2.3318e+00	 6.4255e-01	
 2.3318e+00	 6.4203e-01	
 2.3304e+00	 6.4136e-01	
 2.3268e+00	 6.4083e-01	
 2.3260e+00	 6.4029e-01	
 2.3242e+00	 6.3968e-01	
 2.3231e+00	 6.3883e-01	
 2.3216e+00	 6.3817e-01	
 2.3188e+00	 6.3744e-01	
 2.3169e+00	 6.3674e-01	
 2.3163e+00	 6.3623e-01	
 2.3129e+00	 6.3552e-01	
 2.3130e+00	 6.3483e-01	
 2.3113e+00	 6.3422e-01	
 2.3059e+00	 6.3350e-01	
 2.3055e+00	 6.3298e-01	
 2.3033e+00	 6.3226e-01	
 2.3007e+00	 6.3157e-01	
 2.2980e+00	 6.3101e-01	
 2.2947e+00	 6.3009e-01	
 2.2933e+00	 6.2981e-01	
 2.2898e+00	 6.2911e-01	
 2.2882e+00	 6.2821e-01	
 2.2848e+00	 6.2748e-01	
 2.2835e+00	 6.2673e-01	
 2.2819e+00	 6.2601e-01	
 2.2772e+00	 6.2537e-01	
 2.2762e+00	 6.2435e-01	
 2.2699e+00	 6.2336e-01	
 2.2668e+00	 6.2275e-01	
 2.2652e+00	 6.2202e-01	
 2.2641e+00	 6.2111e-01	
 2.2587e+00	 6.2028e-01	
 2.2552e+00	 6.1944e-01	
 2.2533e+00	 6.1855e-01	
 2.2496e+00	 6.1763e-01	
 2.2412e+00	 6.1707e-01	
 2.2339e+00	 6.1623e-01	
 2.2355e+00	 6.1507e-01	
 2.2292e+00	 6.1433e-01	
 2.2249e+00	 6.1358e-01	
 2.2221e+00	 6.1254e-01	
 2.2169e+00	 6.1167e-01	
 2.2124e+00	 6.1046e-01	
 2.2032e+00	 6.0937e-01	
 2.1994e+00	 6.0853e-01	
 2.1889e+00	 6.0734e-01	
 2.1808e+00	 6.0617e-01	
 2.1748e+00	 6.0515e-01	
 2.1658e+00	 6.0365e-01	
 2.1532e+00	 6.0254e-01	
 2.1491e+00	 6.0164e-01	
 2.1351e+00	 6.0063e-01	
 2.1247e+00	 5.9974e-01	
 2.1187e+00	 5.9853e-01	
 2.1142e+00	 5.9787e-01	
 2.0947e+00	 5.9671e-01	
 2.0807e+00	 5.9535e-01	
 2.0825e+00	 5.9452e-01	
 2.0503e+00	 5.9373e-01	
 2.0543e+00	 5.9237e-01	
 2.0277e+00	 5.9130e-01	
 2.0188e+00	 5.8989e-01	
 2.0174e+00	 5.8868e-01	
 1.9958e+00	 5.8762e-01	
 1.9752e+00	 5.8611e-01	
 1.9560e+00	 5.8511e-01	
 1.9413e+00	 5.8421e-01	
 1.9374e+00	 5.8298e-01	
 1.9382e+00	 5.8137e-01	
 1.9171e+00	 5.7964e-01	
 1.9039e+00	 5.7837e-01	
 1.8879e+00	 5.7712e-01	
 1.8658e+00	 5.7571e-01	
 1.8629e+00	 5.7457e-01	
 1.8550e+00	 5.7288e-01	
 1.8358e+00	 5.7148e-01	
 1.8231e+00	 5.7011e-01	
 1.8193e+00	 5.6835e-01	
 1.8034e+00	 5.6681e-01	
 1.8022e+00	 5.6563e-01	
 1.8086e+00	 5.6437e-01	
 1.8055e+00	 5.6271e-01	
 1.7777e+00	 5.6162e-01	
 1.7969e+00	 5.6014e-01	
 1.8005e+00	 5.5875e-01	
 1.7863e+00	 5.5741e-01	
 1.7775e+00	 5.5558e-01	
 1.7892e+00	 5.5465e-01	
 1.7790e+00	 5.5278e-01	
 1.7691e+00	 5.5144e-01	
 1.7930e+00	 5.4978e-01	
 1.7695e+00	 5.4832e-01	
 1.7734e+00	 5.4662e-01	
 1.7815e+00	 5.4503e-01	
 1.7674e+00	 5.4358e-01	
 1.7788e+00	 5.4141e-01	
 1.7813e+00	 5.4010e-01	
 1.7509e+00	 5.3771e-01	
 1.7725e+00	 5.3641e-01	
 1.7467e+00	 5.3415e-01	
 1.7614e+00	 5.3296e-01	
 1.7518e+00	 5.3096e-01	
 1.7440e+00	 5.2909e-01	
 1.7459e+00	 5.2724e-01	
 1.7589e+00	 5.2523e-01	
 1.7476e+00	 5.2341e-01	
 1.7703e+00	 5.2198e-01	
 1.7658e+00	 5.1947e-01	
 1.7831e+00	 5.1831e-01	
 1.7362e+00	 5.1651e-01	
 1.7572e+00	 5.1423e-01	
 1.7605e+00	 5.1214e-01	
 1.7335e+00	 5.1029e-01	
 1.7937e+00	 5.0827e-01	
 1.7653e+00	 5.0639e-01	
 1.7708e+00	 5.0424e-01	
 1.7572e+00	 5.0280e-01	
 1.7962e+00	 5.0040e-01	
 1.7513e+00	 4.9826e-01	
 1.7563e+00	 4.9708e-01	
 1.7916e+00	 4.9477e-01	
 1.7440e+00	 4.9289e-01	
 1.7727e+00	 4.8950e-01	
 1.7568e+00	 4.8781e-01	
 1.7616e+00	 4.8548e-01	
 1.7677e+00	 4.8353e-01	
 1.7602e+00	 4.8092e-01	
 1.7402e+00	 4.7869e-01	
 1.7524e+00	 4.7701e-01	
 1.7568e+00	 4.7534e-01	
 1.7823e+00	 4.7170e-01	
 1.7647e+00	 4.7088e-01	
 1.7600e+00	 4.6746e-01	
 1.7553e+00	 4.6638e-01	
 1.7460e+00	 4.6376e-01	
 1.7501e+00	 4.6001e-01	
 1.7813e+00	 4.5785e-01	
 1.7450e+00	 4.5594e-01	
 1.7739e+00	 4.5445e-01	
 1.7687e+00	 4.5129e-01	
 1.7524e+00	 4.4896e-01	
 1.7141e+00	 4.4694e-01	
 1.7460e+00	 4.4498e-01	
 1.7627e+00	 4.4334e-01	
 1.7393e+00	 4.3999e-01	
 1.7622e+00	 4.3733e-01	
 1.7389e+00	 4.3419e-01	
 1.7612e+00	 4.3302e-01	
 1.7166e+00	 4.3003e-01	
 1.7393e+00	 4.2620e-01	
 1.7332e+00	 4.2470e-01	
 1.7414e+00	 4.2269e-01	
 1.7364e+00	 4.2229e-01	
 1.7390e+00	 4.2001e-01	
 1.7212e+00	 4.1500e-01	
 1.7412e+00	 4.1489e-01	
 1.7326e+00	 4.1154e-01	
 1.7119e+00	 4.1047e-01	
 1.7205e+00	 4.0706e-01	
 1.7162e+00	 4.0493e-01	
 1.7164e+00	 4.0168e-01	
 1.7215e+00	 4.0233e-01	
 1.7193e+00	 3.9715e-01	
 1.7359e+00	 3.9603e-01	
 1.7384e+00	 3.9432e-01	
 1.7184e+00	 3.9476e-01	
 1.7379e+00	 3.9030e-01	
 1.7171e+00	 3.8904e-01	
 1.7193e+00	 3.8457e-01	
 1.6991e+00	 3.8407e-01	
 1.6879e+00	 3.8314e-01	
 1.7280e+00	 3.8083e-01	
 1.7155e+00	 3.7871e-01	
 1.7190e+00	 3.7560e-01	
 1.7041e+00	 3.7288e-01	
 1.7162e+00	 3.7443e-01	
 1.7059e+00	 3.6995e-01	
 1.6984e+00	 3.7016e-01	
 1.7221e+00	 3.6876e-01	
 1.7018e+00	 3.6670e-01	
 1.7063e+00	 3.6438e-01	
 1.6918e+00	 3.6409e-01	
 1.6929e+00	 3.6228e-01	
 1.7202e+00	 3.6176e-01	
 1.6721e+00	 3.5965e-01	
 1.7188e+00	 3.5937e-01	
 1.7254e+00	 3.5912e-01	
 1.6792e+00	 3.5602e-01	
 1.7109e+00	 3.5315e-01	
 1.6975e+00	 3.5565e-01	
 1.6910e+00	 3.5272e-01	
 1.6986e+00	 3.4965e-01	
 1.7137e+00	 3.5021e-01	
 1.6482e+00	 3.5107e-01	
 1.7052e+00	 3.4755e-01	
 1.6730e+00	 3.4849e-01	
 1.6937e+00	 3.4730e-01	
 1.6974e+00	 3.4461e-01	
 1.6888e+00	 3.4388e-01	
 1.6976e+00	 3.4205e-01	
 1.6915e+00	 3.4355e-01	
 1.7026e+00	 3.4346e-01	
 1.6749e+00	 3.4386e-01	
 1.6842e+00	 3.3878e-01	
 1.7097e+00	 3.4048e-01	
 1.6647e+00	 3.4077e-01	
 1.6799e+00	 3.3728e-01	
 1.6859e+00	 3.3916e-01	
 1.6739e+00	 3.3474e-01	
 1.6834e+00	 3.3558e-01	
 1.6769e+00	 3.3604e-01	
 1.6541e+00	 3.3780e-01	
 1.6847e+00	 3.3607e-01	
 1.6756e+00	 3.3261e-01	
 1.6961e+00	 3.3411e-01	
 1.7007e+00	 3.3566e-01	
 1.6837e+00	 3.3433e-01	
 1.7044e+00	 3.3484e-01	
 1.6708e+00	 3.3468e-01	
 1.6853e+00	 3.3289e-01	
 1.6988e+00	 3.3250e-01	
 1.6696e+00	 3.3265e-01	
 1.6709e+00	 3.3032e-01	
 1.6917e+00	 3.3222e-01	
 1.6639e+00	 3.3406e-01	
 1.6945e+00	 3.3259e-01	
 1.6771e+00	 3.3074e-01	
 1.6837e+00	 3.2995e-01	
 1.6517e+00	 3.2940e-01	
 1.6574e+00	 3.3219e-01	
 1.7035e+00	 3.2977e-01	
 1.6656e+00	 3.2939e-01	
 1.6667e+00	 3.2867e-01	
 1.6977e+00	 3.2777e-01	
 1.6688e+00	 3.2968e-01	
 1.6890e+00	 3.3065e-01	
 1.6577e+00	 3.2806e-01	
 1.6717e+00	 3.2902e-01	
 1.6835e+00	 3.2756e-01	
 1.6593e+00	 3.2812e-01	
 1.6997e+00	 3.2831e-01	
 1.6508e+00	 3.2696e-01	
 1.6715e+00	 3.2658e-01	
 1.6711e+00	 3.2690e-01	
 1.6711e+00	 3.2547e-01	
 1.6689e+00	 3.2606e-01	
 1.6775e+00	 3.2621e-01	
 1.6513e+00	 3.2486e-01	
 1.6720e+00	 3.2584e-01	
 1.6665e+00	 3.2565e-01	
 1.6733e+00	 3.2484e-01	
 1.6623e+00	 3.2356e-01	
 1.6459e+00	 3.2347e-01	
 1.6736e+00	 3.2341e-01	
 1.6564e+00	 3.2452e-01	
 1.6434e+00	 3.2474e-01	
 1.6736e+00	 3.2444e-01	
 1.6477e+00	 3.2555e-01	
 1.6606e+00	 3.2332e-01	
 1.6536e+00	 3.2348e-01	
 1.6695e+00	 3.2259e-01	
 1.6504e+00	 3.2415e-01	
 1.6696e+00	 3.2260e-01	
 1.6532e+00	 3.2222e-01	
 1.6547e+00	 3.2294e-01	
 1.6332e+00	 3.2252e-01	
 1.6581e+00	 3.2163e-01	
 1.6561e+00	 3.2304e-01	
 1.6825e+00	 3.2274e-01	
 1.6525e+00	 3.2362e-01	
 1.6544e+00	 3.2228e-01	
 1.6573e+00	 3.2154e-01	
 1.6342e+00	 3.2159e-01	
 1.6631e+00	 3.2264e-01	
 1.6763e+00	 3.2053e-01	
 1.6606e+00	 3.2128e-01	
 1.6587e+00	 3.2249e-01	
 1.6672e+00	 3.2161e-01	
 1.6704e+00	 3.2168e-01	
 1.6548e+00	 3.2137e-01	
 1.6536e+00	 3.2239e-01	
 1.6491e+00	 3.2169e-01	
 1.6502e+00	 3.2075e-01	
 1.6646e+00	 3.2074e-01	
 1.6776e+00	 3.1997e-01	
 1.6510e+00	 3.1950e-01	
 1.6407e+00	 3.2041e-01	
 1.6574e+00	 3.2075e-01	
 1.6471e+00	 3.2101e-01	
 1.6473e+00	 3.1855e-01	
 1.6344e+00	 3.1857e-01	
 1.6433e+00	 3.1927e-01	
 1.6375e+00	 3.1717e-01	
 1.6360e+00	 3.1820e-01	
 1.6703e+00	 3.1899e-01	
 1.6447e+00	 3.1849e-01	
 1.6469e+00	 3.1883e-01	
 1.6464e+00	 3.1895e-01	
 1.6306e+00	 3.1824e-01	
 1.6590e+00	 3.1718e-01	
 1.6483e+00	 3.1692e-01	
 1.6226e+00	 3.1712e-01	
 1.6519e+00	 3.1742e-01	
 1.6290e+00	 3.1702e-01	
 1.6622e+00	 3.1760e-01	
 1.6366e+00	 3.1722e-01	
 1.6336e+00	 3.1659e-01	
 1.6371e+00	 3.1571e-01	
 1.6272e+00	 3.1402e-01	
 1.6032e+00	 3.1598e-01	
 1.6467e+00	 3.1523e-01	
 1.6487e+00	 3.1435e-01	
 1.6313e+00	 3.1313e-01	
 1.6253e+00	 3.1429e-01	
 1.6392e+00	 3.1521e-01	
 1.6316e+00	 3.1421e-01	
 1.6213e+00	 3.1567e-01	
 1.6237e+00	 3.1522e-01	
 1.6510e+00	 3.1305e-01	
 1.6135e+00	 3.1581e-01	
 1.6627e+00	 3.1401e-01	
 1.6312e+00	 3.1435e-01	
 1.6533e+00	 3.1287e-01	
 1.6656e+00	 3.1349e-01	
 1.6258e+00	 3.1524e-01	
 1.6223e+00	 3.1523e-01	
 1.6523e+00	 3.1293e-01	
 1.6294e+00	 3.1359e-01	
 1.6240e+00	 3.1313e-01	
 1.6372e+00	 3.1266e-01	
 1.6512e+00	 3.1234e-01	
 1.6124e+00	 3.1277e-01	
 1.6349e+00	 3.1080e-01	
 1.6252e+00	 3.1190e-01	
 1.6098e+00	 3.1129e-01	
 1.6049e+00	 3.1264e-01	
 1.6229e+00	 3.1113e-01	
 1.6583e+00	 3.1146e-01	
 1.6260e+00	 3.1105e-01	
 1.6206e+00	 3.0910e-01	
 1.6521e+00	 3.0767e-01	
 1.6132e+00	 3.0976e-01	
 1.6217e+00	 3.1002e-01	
 1.6317e+00	 3.0930e-01	
 1.6363e+00	 3.0943e-01	
 1.6271e+00	 3.0884e-01	
 1.6338e+00	 3.0877e-01	
 1.6161e+00	 3.0914e-01	
 1.6311e+00	 3.0830e-01	
 1.6350e+00	 3.0871e-01	
 1.6275e+00	 3.0799e-01	
 1.6511e+00	 3.0768e-01	
 1.6222e+00	 3.0930e-01	
 1.6332e+00	 3.0835e-01	
 1.6226e+00	 3.0668e-01	
 1.6418e+00	 3.0741e-01	
 1.6344e+00	 3.0537e-01	
 1.6073e+00	 3.0726e-01	
 1.5952e+00	 3.0649e-01	
 1.6365e+00	 3.0626e-01	
 1.6227e+00	 3.0697e-01	
 1.6290e+00	 3.0397e-01	
 1.6297e+00	 3.0519e-01	
 1.6302e+00	 3.0506e-01	
 1.6055e+00	 3.0361e-01	
 1.6403e+00	 3.0310e-01	
 1.6171e+00	 3.0362e-01	
 1.6351e+00	 3.0389e-01	
 1.6171e+00	 3.0359e-01	
 1.6314e+00	 3.0379e-01	
 1.6280e+00	 3.0467e-01	
 1.6333e+00	 3.0460e-01	
 1.6302e+00	 3.0429e-01	
 1.6243e+00	 3.0394e-01	
 1.6123e+00	 3.0304e-01	
 1.6345e+00	 3.0398e-01	
 1.6212e+00	 3.0400e-01	
 1.6181e+00	 3.0147e-01	
 1.6286e+00	 3.0331e-01	
 1.6068e+00	 2.9914e-01	
 1.6355e+00	 2.9928e-01	
 1.6369e+00	 2.9867e-01	
 1.6416e+00	 3.0070e-01	
 1.6025e+00	 2.9857e-01	
 1.6100e+00	 2.9969e-01	
 1.6185e+00	 2.9973e-01	
 1.6137e+00	 2.9939e-01	
 1.6170e+00	 2.9827e-01	
 1.6232e+00	 2.9801e-01	
 1.6184e+00	 2.9739e-01	
 1.6048e+00	 2.9739e-01	
 1.6291e+00	 2.9998e-01	
 1.5894e+00	 2.9861e-01	
 1.5981e+00	 2.9839e-01	
 1.6059e+00	 2.9732e-01	
 1.6164e+00	 2.9763e-01	
 1.5958e+00	 2.9751e-01	
 1.6197e+00	 2.9782e-01	
 1.6246e+00	 2.9469e-01	
 1.6057e+00	 2.9613e-01	
 1.6245e+00	 2.9497e-01	
 1.6319e+00	 2.9264e-01	
 1.5898e+00	 2.9692e-01	
 1.6104e+00	 2.9373e-01	
 1.6205e+00	 2.9632e-01	
 1.6094e+00	 2.9452e-01	
 1.6135e+00	 2.9352e-01	
 1.6033e+00	 2.9688e-01	
 1.6268e+00	 2.9415e-01	
 1.6225e+00	 2.9611e-01	
 1.6311e+00	 2.9792e-01	
 1.6153e+00	 2.9654e-01	
 1.6330e+00	 2.9773e-01	
 1.6238e+00	 2.9879e-01	
 1.6177e+00	 2.9997e-01	
 1.6341e+00	 2.9758e-01	
 1.5953e+00	 2.9611e-01	
 1.6263e+00	 2.9583e-01	
 1.6132e+00	 2.9621e-01	
 1.6419e+00	 2.9502e-01	
 1.6099e+00	 2.9467e-01	
 1.6246e+00	 2.9510e-01	
 1.6130e+00	 2.9235e-01	
 1.6169e+00	 2.9524e-01	
 1.6155e+00	 2.9343e-01	
 1.5918e+00	 2.9283e-01	
 1.6036e+00	 2.9580e-01	
 1.6356e+00	 2.9154e-01	
 1.5965e+00	 2.9271e-01	
 1.6081e+00	 2.9542e-01	
 1.6362e+00	 2.9723e-01	
 1.6156e+00	 2.9027e-01	
 1.5979e+00	 2.9684e-01	
 1.6018e+00	 2.9490e-01	
 1.6029e+00	 2.9370e-01	
 1.6060e+00	 2.9458e-01	
 1.6275e+00	 2.9198e-01	
 1.5931e+00	 2.9562e-01	
 1.6332e+00	 2.8965e-01	
 1.6221e+00	 2.8912e-01	
 1.6441e+00	 2.9301e-01	
 1.5823e+00	 2.9283e-01	
 1.6211e+00	 2.9361e-01	
 1.6126e+00	 2.9456e-01	
 1.6176e+00	 2.9443e-01	
 1.6101e+00	 2.9496e-01	
 1.6281e+00	 2.9317e-01	
 1.6259e+00	 2.9255e-01	
 1.6204e+00	 2.8864e-01	
 1.5872e+00	 2.9416e-01	
 1.6128e+00	 2.9202e-01	
 1.5860e+00	 2.9629e-01	
 1.6400e+00	 2.9199e-01	
 1.6074e+00	 2.9316e-01	
 1.5916e+00	 2.9337e-01	
 1.6212e+00	 2.9621e-01	
 1.6431e+00	 2.8976e-01	
 1.6260e+00	 2.9475e-01	
 1.6207e+00	 2.9170e-01	
 1.6084e+00	 2.9325e-01	
 1.5948e+00	 2.9216e-01	
 1.6044e+00	 2.9397e-01	
 1.6027e+00	 2.9018e-01	
 1.6275e+00	 2.9047e-01	
 1.6226e+00	 2.8980e-01	
 1.6006e+00	 2.9341e-01	
 1.5906e+00	 2.9214e-01	
 1.6029e+00	 2.9176e-01	
 1.6088e+00	 2.8953e-01	
 1.6142e+00	 2.9068e-01	
 1.5950e+00	 2.9502e-01	
 1.5976e+00	 2.9288e-01	
 1.6054e+00	 2.9393e-01	
 1.6298e+00	 2.9385e-01	
 1.6247e+00	 2.9453e-01	
 1.6086e+00	 2.9379e-01	
 1.6198e+00	 2.9400e-01	
 1.6055e+00	 2.9481e-01	
 1.5977e+00	 2.9624e-01	
 1.5836e+00	 2.9198e-01	
 1.6071e+00	 2.9340e-01	
 1.6135e+00	 2.9357e-01	
 1.5802e+00	 2.9083e-01	
 1.6312e+00	 2.8918e-01	
 1.6099e+00	 2.9135e-01	
 1.5905e+00	 2.9356e-01	
 1.6163e+00	 2.9074e-01	
 1.5836e+00	 2.9198e-01	
 1.5991e+00	 2.9180e-01	
 1.6054e+00	 2.9308e-01	
 1.5914e+00	 2.9434e-01	
 1.6287e+00	 2.9265e-01	
 1.5684e+00	 2.9666e-01	
 1.6214e+00	 2.9292e-01	
 1.6068e+00	 2.9030e-01	
 1.5681e+00	 2.9030e-01	
 1.6066e+00	 2.9377e-01	
 1.5987e+00	 2.9204e-01	
 1.5990e+00	 2.9348e-01	
 1.6103e+00	 2.9134e-01	
 1.6033e+00	 2.9310e-01	
 1.5952e+00	 2.9254e-01	
 1.6067e+00	 2.9144e-01	
 1.6006e+00	 2.9095e-01	
 1.5731e+00	 2.9408e-01	
 1.5743e+00	 2.9047e-01	
 1.6020e+00	 2.9276e-01	
 1.6182e+00	 2.9175e-01	
 1.5905e+00	 2.8738e-01	
 1.5995e+00	 2.9374e-01	
 1.6014e+00	 2.9007e-01	
 1.5929e+00	 2.9274e-01	
 1.5773e+00	 2.9263e-01	
 1.6051e+00	 2.9171e-01	
 1.6150e+00	 2.9155e-01	
 1.6057e+00	 2.9218e-01	
 1.6147e+00	 2.9531e-01	
 1.5696e+00	 2.9112e-01	
 1.5869e+00	 2.9336e-01	
 1.6151e+00	 2.9149e-01	
 1.5852e+00	 2.9214e-01	
 1.6065e+00	 2.9162e-01	
 1.6024e+00	 2.9532e-01	
 1.6244e+00	 2.9550e-01	
 1.6029e+00	 2.9578e-01	
 1.5980e+00	 2.9413e-01	
 1.5718e+00	 2.9212e-01	
 1.6051e+00	 2.9391e-01	
 1.6200e+00	 2.9152e-01	
 1.6111e+00	 2.9378e-01	
 1.6056e+00	 2.9505e-01	
 1.6123e+00	 2.9286e-01	
 1.6073e+00	 2.9377e-01	
 1.5905e+00	 2.9564e-01	
 1.5813e+00	 2.9410e-01	
 1.5790e+00	 2.9434e-01	
 1.6097e+00	 2.9444e-01	
 1.5959e+00	 2.9610e-01	
 1.6052e+00	 2.9126e-01	
 1.6095e+00	 2.9531e-01	
 1.6076e+00	 2.9343e-01	
 1.5943e+00	 2.9011e-01	
 1.6011e+00	 2.9094e-01	
 1.5682e+00	 2.9264e-01	
 1.5665e+00	 2.9430e-01	
 1.6024e+00	 2.9214e-01	
 1.5937e+00	 2.9402e-01	
 1.5927e+00	 2.9290e-01	
 1.5819e+00	 2.9675e-01	
 1.5993e+00	 2.9697e-01	
 1.5975e+00	 2.9421e-01	
 1.6111e+00	 2.9249e-01	
 1.6056e+00	 2.9725e-01	
 1.5845e+00	 2.9422e-01	
 1.5977e+00	 2.9485e-01	
 1.5906e+00	 2.8800e-01	
 1.6042e+00	 2.9128e-01	
 1.5360e+00	 2.9578e-01	
 1.6129e+00	 2.8968e-01	
 1.5660e+00	 2.9636e-01	
 1.5662e+00	 2.9336e-01	
 1.5768e+00	 2.9601e-01	
 1.5895e+00	 2.9384e-01	
 1.5719e+00	 2.9645e-01	
 1.5777e+00	 2.9574e-01	
 1.5645e+00	 2.9814e-01	
 1.5843e+00	 2.9318e-01	
 1.6041e+00	 2.9432e-01	
 1.5851e+00	 2.9268e-01	
 1.5848e+00	 2.9336e-01	
 1.5754e+00	 2.9510e-01	
 1.5911e+00	 2.9391e-01	
 1.5892e+00	 2.9466e-01	
 1.5791e+00	 2.9357e-01	
 1.5832e+00	 2.9669e-01	
 1.5657e+00	 2.9374e-01	
 1.5975e+00	 2.9406e-01	
 1.5979e+00	 2.9520e-01	
 1.5801e+00	 2.9791e-01	
 1.5565e+00	 2.9611e-01	
