Hiber-loss	LSTM-Loss	
 2.3995e+00	 3.1773e-01	
 2.4020e+00	 3.2134e-01	
 2.4005e+00	 3.0972e-01	
 2.3985e+00	 3.0908e-01	
 2.4025e+00	 3.1581e-01	
 2.4029e+00	 3.1273e-01	
 2.4025e+00	 3.1217e-01	
 2.4039e+00	 3.1710e-01	
 2.4011e+00	 3.1896e-01	
 2.4011e+00	 3.2416e-01	
 2.3995e+00	 3.1661e-01	
 2.4005e+00	 3.1685e-01	
 2.4003e+00	 3.1405e-01	
 2.4026e+00	 3.1713e-01	
 2.4025e+00	 3.1117e-01	
 2.4024e+00	 3.1810e-01	
 2.4033e+00	 3.1798e-01	
 2.4030e+00	 3.1805e-01	
 2.3999e+00	 3.2287e-01	
 2.4000e+00	 3.2457e-01	
 2.4021e+00	 3.1849e-01	
 2.4012e+00	 3.1666e-01	
 2.4025e+00	 3.1717e-01	
 2.4018e+00	 3.2358e-01	
 2.3979e+00	 3.1802e-01	
 2.3974e+00	 3.1852e-01	
 2.3990e+00	 3.1283e-01	
 2.3986e+00	 3.1539e-01	
 2.3994e+00	 3.1485e-01	
 2.3995e+00	 3.1987e-01	
 2.4027e+00	 3.1876e-01	
 2.4023e+00	 3.1779e-01	
 2.4020e+00	 3.2196e-01	
 2.4007e+00	 3.2054e-01	
 2.4007e+00	 3.1030e-01	
 2.3987e+00	 3.1658e-01	
 2.3989e+00	 3.1585e-01	
 2.3982e+00	 3.2151e-01	
 2.4007e+00	 3.1765e-01	
 2.3987e+00	 3.2048e-01	
 2.3989e+00	 3.1841e-01	
 2.3979e+00	 3.1660e-01	
 2.3976e+00	 3.2487e-01	
 2.3958e+00	 3.2039e-01	
 2.3984e+00	 3.2071e-01	
 2.3964e+00	 3.1661e-01	
 2.3973e+00	 3.2526e-01	
 2.3954e+00	 3.2750e-01	
 2.3973e+00	 3.1641e-01	
 2.3987e+00	 3.1904e-01	
 2.3999e+00	 3.1478e-01	
 2.3998e+00	 3.1476e-01	
 2.3969e+00	 3.1701e-01	
 2.3951e+00	 3.1588e-01	
 2.3932e+00	 3.1957e-01	
 2.3953e+00	 3.2825e-01	
 2.3972e+00	 3.2072e-01	
 2.3971e+00	 3.2045e-01	
 2.3946e+00	 3.2135e-01	
 2.3932e+00	 3.2465e-01	
 2.3941e+00	 3.2397e-01	
 2.3950e+00	 3.2106e-01	
 2.3932e+00	 3.3012e-01	
 2.3918e+00	 3.1766e-01	
 2.3966e+00	 3.1979e-01	
 2.3979e+00	 3.1842e-01	
 2.3961e+00	 3.2301e-01	
 2.3973e+00	 3.2320e-01	
 2.3926e+00	 3.2182e-01	
 2.3925e+00	 3.2963e-01	
 2.3924e+00	 3.2442e-01	
 2.3909e+00	 3.2835e-01	
 2.3888e+00	 3.1410e-01	
 2.3922e+00	 3.2458e-01	
 2.3939e+00	 3.2187e-01	
 2.3933e+00	 3.2050e-01	
 2.3935e+00	 3.2471e-01	
 2.3901e+00	 3.1029e-01	
 2.3892e+00	 3.2114e-01	
 2.3877e+00	 3.2354e-01	
 2.3900e+00	 3.2772e-01	
 2.3906e+00	 3.1993e-01	
 2.3882e+00	 3.2461e-01	
 2.3873e+00	 3.2173e-01	
 2.3865e+00	 3.2302e-01	
 2.3848e+00	 3.2606e-01	
 2.3886e+00	 3.2131e-01	
 2.3884e+00	 3.2067e-01	
 2.3857e+00	 3.2336e-01	
 2.3924e+00	 3.2184e-01	
 2.3876e+00	 3.2883e-01	
 2.3806e+00	 3.3100e-01	
 2.3828e+00	 3.1871e-01	
 2.3836e+00	 3.2423e-01	
 2.3881e+00	 3.2328e-01	
 2.3861e+00	 3.2397e-01	
 2.3881e+00	 3.2254e-01	
 2.3892e+00	 3.2180e-01	
 2.3830e+00	 3.2518e-01	
 2.3838e+00	 3.2240e-01	
 2.3816e+00	 3.2441e-01	
 2.3861e+00	 3.2465e-01	
 2.3802e+00	 3.2869e-01	
 2.3794e+00	 3.2894e-01	
 2.3848e+00	 3.2443e-01	
 2.3853e+00	 3.2725e-01	
 2.3849e+00	 3.1884e-01	
 2.3853e+00	 3.1636e-01	
 2.3847e+00	 3.2152e-01	
 2.3830e+00	 3.2477e-01	
 2.3859e+00	 3.2242e-01	
 2.3830e+00	 3.2175e-01	
 2.3817e+00	 3.2620e-01	
 2.3816e+00	 3.2709e-01	
 2.3827e+00	 3.2064e-01	
 2.3853e+00	 3.1418e-01	
 2.3801e+00	 3.2699e-01	
 2.3807e+00	 3.2488e-01	
 2.3820e+00	 3.2400e-01	
 2.3789e+00	 3.2849e-01	
 2.3795e+00	 3.2614e-01	
 2.3755e+00	 3.2679e-01	
 2.3740e+00	 3.2451e-01	
 2.3686e+00	 3.2794e-01	
 2.3762e+00	 3.2296e-01	
 2.3817e+00	 3.2346e-01	
 2.3787e+00	 3.2539e-01	
 2.3860e+00	 3.2650e-01	
 2.3843e+00	 3.2123e-01	
 2.3829e+00	 3.2451e-01	
 2.3799e+00	 3.2014e-01	
 2.3820e+00	 3.1918e-01	
 2.3780e+00	 3.2376e-01	
 2.3791e+00	 3.2814e-01	
 2.3774e+00	 3.2048e-01	
 2.3754e+00	 3.2031e-01	
 2.3724e+00	 3.3142e-01	
 2.3692e+00	 3.1296e-01	
 2.3691e+00	 3.2862e-01	
 2.3593e+00	 3.1966e-01	
 2.3653e+00	 3.2158e-01	
 2.3750e+00	 3.2957e-01	
 2.3696e+00	 3.2368e-01	
 2.3726e+00	 3.2072e-01	
 2.3696e+00	 3.1796e-01	
 2.3716e+00	 3.1907e-01	
 2.3775e+00	 3.2494e-01	
 2.3701e+00	 3.3218e-01	
 2.3740e+00	 3.2571e-01	
 2.3729e+00	 3.2532e-01	
 2.3795e+00	 3.2357e-01	
 2.3740e+00	 3.1848e-01	
 2.3793e+00	 3.2317e-01	
 2.3760e+00	 3.2403e-01	
 2.3663e+00	 3.2101e-01	
 2.3752e+00	 3.1987e-01	
 2.3726e+00	 3.2155e-01	
 2.3792e+00	 3.1574e-01	
 2.3839e+00	 3.1884e-01	
 2.3738e+00	 3.2400e-01	
 2.3732e+00	 3.2491e-01	
 2.3753e+00	 3.1745e-01	
 2.3779e+00	 3.2736e-01	
 2.3812e+00	 3.2717e-01	
 2.3754e+00	 3.2282e-01	
 2.3743e+00	 3.2110e-01	
 2.3716e+00	 3.2594e-01	
 2.3780e+00	 3.2270e-01	
 2.3763e+00	 3.2097e-01	
 2.3726e+00	 3.2927e-01	
 2.3675e+00	 3.1969e-01	
 2.3704e+00	 3.2377e-01	
 2.3725e+00	 3.2601e-01	
 2.3714e+00	 3.2072e-01	
 2.3748e+00	 3.2384e-01	
 2.3655e+00	 3.2766e-01	
 2.3716e+00	 3.1611e-01	
 2.3740e+00	 3.2627e-01	
 2.3685e+00	 3.1692e-01	
 2.3693e+00	 3.1963e-01	
 2.3694e+00	 3.1666e-01	
 2.3654e+00	 3.1601e-01	
 2.3605e+00	 3.1766e-01	
 2.3633e+00	 3.2374e-01	
 2.3557e+00	 3.2032e-01	
 2.3621e+00	 3.2466e-01	
 2.3615e+00	 3.2244e-01	
 2.3678e+00	 3.2764e-01	
 2.3681e+00	 3.1095e-01	
 2.3684e+00	 3.2029e-01	
 2.3677e+00	 3.1882e-01	
 2.3770e+00	 3.1345e-01	
 2.3698e+00	 3.3146e-01	
 2.3721e+00	 3.1951e-01	
 2.3788e+00	 3.2324e-01	
 2.3676e+00	 3.1995e-01	
 2.3750e+00	 3.3197e-01	
 2.3729e+00	 3.1603e-01	
 2.3698e+00	 3.2037e-01	
 2.3711e+00	 3.3243e-01	
 2.3718e+00	 3.1837e-01	
 2.3659e+00	 3.2776e-01	
 2.3720e+00	 3.2228e-01	
 2.3721e+00	 3.2212e-01	
 2.3683e+00	 3.2436e-01	
 2.3665e+00	 3.2338e-01	
 2.3674e+00	 3.1984e-01	
 2.3707e+00	 3.2326e-01	
 2.3669e+00	 3.2676e-01	
 2.3540e+00	 3.3191e-01	
 2.3656e+00	 3.2592e-01	
 2.3685e+00	 3.2371e-01	
 2.3697e+00	 3.2384e-01	
 2.3636e+00	 3.2362e-01	
 2.3616e+00	 3.2184e-01	
 2.3640e+00	 3.3368e-01	
 2.3578e+00	 3.2135e-01	
 2.3530e+00	 3.3031e-01	
 2.3611e+00	 3.2504e-01	
 2.3528e+00	 3.2396e-01	
 2.3484e+00	 3.1203e-01	
 2.3510e+00	 3.2475e-01	
 2.3593e+00	 3.2596e-01	
 2.3585e+00	 3.2038e-01	
 2.3551e+00	 3.2813e-01	
 2.3618e+00	 3.2014e-01	
 2.3691e+00	 3.2794e-01	
 2.3637e+00	 3.1266e-01	
 2.3705e+00	 3.2015e-01	
 2.3685e+00	 3.1824e-01	
 2.3628e+00	 3.2264e-01	
 2.3754e+00	 3.2297e-01	
 2.3601e+00	 3.2334e-01	
 2.3676e+00	 3.1597e-01	
 2.3613e+00	 3.2347e-01	
 2.3644e+00	 3.2052e-01	
 2.3721e+00	 3.1636e-01	
 2.3688e+00	 3.1908e-01	
 2.3721e+00	 3.1833e-01	
 2.3680e+00	 3.1489e-01	
 2.3590e+00	 3.2343e-01	
 2.3569e+00	 3.2033e-01	
 2.3639e+00	 3.2460e-01	
 2.3621e+00	 3.2525e-01	
 2.3634e+00	 3.2037e-01	
 2.3709e+00	 3.2449e-01	
 2.3617e+00	 3.2321e-01	
 2.3608e+00	 3.2040e-01	
 2.3513e+00	 3.1997e-01	
 2.3584e+00	 3.1513e-01	
 2.3557e+00	 3.2695e-01	
 2.3586e+00	 3.2382e-01	
 2.3589e+00	 3.2336e-01	
 2.3619e+00	 3.1909e-01	
 2.3544e+00	 3.2468e-01	
 2.3609e+00	 3.1969e-01	
 2.3531e+00	 3.2258e-01	
 2.3612e+00	 3.2409e-01	
 2.3714e+00	 3.2014e-01	
 2.3639e+00	 3.1975e-01	
 2.3706e+00	 3.1480e-01	
 2.3740e+00	 3.1752e-01	
 2.3717e+00	 3.2326e-01	
 2.3684e+00	 3.1178e-01	
 2.3636e+00	 3.2772e-01	
 2.3621e+00	 3.2571e-01	
 2.3645e+00	 3.1276e-01	
 2.3684e+00	 3.2584e-01	
 2.3578e+00	 3.2200e-01	
 2.3626e+00	 3.1850e-01	
 2.3555e+00	 3.2480e-01	
 2.3616e+00	 3.2780e-01	
 2.3710e+00	 3.0513e-01	
 2.3715e+00	 3.2544e-01	
 2.3674e+00	 3.1245e-01	
 2.3629e+00	 3.2195e-01	
 2.3667e+00	 3.2096e-01	
 2.3669e+00	 3.1860e-01	
 2.3540e+00	 3.2208e-01	
 2.3517e+00	 3.2249e-01	
 2.3642e+00	 3.2471e-01	
 2.3600e+00	 3.1647e-01	
 2.3736e+00	 3.2059e-01	
 2.3611e+00	 3.2877e-01	
 2.3638e+00	 3.1497e-01	
 2.3631e+00	 3.2154e-01	
 2.3431e+00	 3.2460e-01	
 2.3520e+00	 3.1998e-01	
 2.3460e+00	 3.2215e-01	
 2.3435e+00	 3.1947e-01	
 2.3439e+00	 3.1514e-01	
 2.3404e+00	 3.2515e-01	
 2.3350e+00	 3.2100e-01	
 2.3372e+00	 3.2567e-01	
 2.3407e+00	 3.2692e-01	
 2.3467e+00	 3.2144e-01	
 2.3585e+00	 3.2647e-01	
 2.3501e+00	 3.1862e-01	
 2.3538e+00	 3.2204e-01	
 2.3464e+00	 3.2782e-01	
 2.3671e+00	 3.1676e-01	
 2.3628e+00	 3.1864e-01	
 2.3677e+00	 3.2465e-01	
 2.3646e+00	 3.1796e-01	
 2.3557e+00	 3.2668e-01	
 2.3616e+00	 3.2161e-01	
 2.3540e+00	 3.2357e-01	
 2.3467e+00	 3.1294e-01	
 2.3602e+00	 3.1816e-01	
 2.3584e+00	 3.3090e-01	
 2.3723e+00	 3.1903e-01	
 2.3643e+00	 3.1844e-01	
 2.3734e+00	 3.2850e-01	
 2.3797e+00	 3.2074e-01	
 2.3687e+00	 3.2486e-01	
 2.3606e+00	 3.1554e-01	
 2.3681e+00	 3.2176e-01	
 2.3579e+00	 3.2516e-01	
 2.3536e+00	 3.1390e-01	
 2.3628e+00	 3.2915e-01	
 2.3450e+00	 3.1683e-01	
 2.3385e+00	 3.2317e-01	
 2.3601e+00	 3.2195e-01	
 2.3613e+00	 3.2383e-01	
 2.3651e+00	 3.2508e-01	
 2.3649e+00	 3.2670e-01	
 2.3525e+00	 3.1845e-01	
 2.3546e+00	 3.2481e-01	
 2.3550e+00	 3.2118e-01	
 2.3478e+00	 3.2501e-01	
 2.3478e+00	 3.2155e-01	
 2.3565e+00	 3.1666e-01	
 2.3612e+00	 3.2552e-01	
 2.3566e+00	 3.2096e-01	
 2.3527e+00	 3.1705e-01	
 2.3588e+00	 3.2258e-01	
 2.3696e+00	 3.1563e-01	
 2.3626e+00	 3.1944e-01	
 2.3587e+00	 3.1876e-01	
 2.3615e+00	 3.2224e-01	
 2.3502e+00	 3.1925e-01	
 2.3531e+00	 3.2643e-01	
 2.3531e+00	 3.2065e-01	
 2.3641e+00	 3.2153e-01	
 2.3541e+00	 3.1544e-01	
 2.3604e+00	 3.2364e-01	
 2.3812e+00	 3.1999e-01	
 2.3642e+00	 3.2595e-01	
 2.3695e+00	 3.2033e-01	
 2.3631e+00	 3.2107e-01	
 2.3562e+00	 3.2144e-01	
 2.3467e+00	 3.1757e-01	
 2.3590e+00	 3.2768e-01	
 2.3687e+00	 3.2812e-01	
 2.3678e+00	 3.2299e-01	
 2.3687e+00	 3.2271e-01	
 2.3700e+00	 3.2729e-01	
 2.3754e+00	 3.2640e-01	
 2.3532e+00	 3.2319e-01	
 2.3695e+00	 3.2364e-01	
 2.3654e+00	 3.2112e-01	
 2.3591e+00	 3.1921e-01	
 2.3643e+00	 3.2411e-01	
 2.3485e+00	 3.2996e-01	
 2.3650e+00	 3.1895e-01	
 2.3577e+00	 3.1910e-01	
 2.3586e+00	 3.2573e-01	
 2.3656e+00	 3.2132e-01	
 2.3656e+00	 3.2296e-01	
 2.3625e+00	 3.1577e-01	
 2.3522e+00	 3.2021e-01	
 2.3512e+00	 3.1646e-01	
 2.3576e+00	 3.1638e-01	
 2.3543e+00	 3.2848e-01	
 2.3499e+00	 3.1971e-01	
 2.3554e+00	 3.2034e-01	
 2.3578e+00	 3.2116e-01	
 2.3649e+00	 3.1504e-01	
 2.3625e+00	 3.2400e-01	
 2.3441e+00	 3.2079e-01	
 2.3523e+00	 3.1632e-01	
 2.3593e+00	 3.2548e-01	
 2.3616e+00	 3.1520e-01	
 2.3586e+00	 3.2678e-01	
 2.3498e+00	 3.1807e-01	
 2.3502e+00	 3.1606e-01	
 2.3413e+00	 3.2072e-01	
 2.3449e+00	 3.1656e-01	
 2.3622e+00	 3.0792e-01	
 2.3418e+00	 3.2106e-01	
 2.3580e+00	 3.2483e-01	
 2.3620e+00	 3.1751e-01	
 2.3381e+00	 3.1622e-01	
 2.3592e+00	 3.2271e-01	
 2.3554e+00	 3.1828e-01	
 2.3447e+00	 3.1247e-01	
 2.3535e+00	 3.1449e-01	
 2.3438e+00	 3.2406e-01	
 2.3629e+00	 3.1210e-01	
 2.3743e+00	 3.2427e-01	
 2.3418e+00	 3.1941e-01	
 2.3472e+00	 3.2420e-01	
 2.3627e+00	 3.2816e-01	
 2.3549e+00	 3.1551e-01	
 2.3624e+00	 3.1219e-01	
 2.3685e+00	 3.1965e-01	
 2.3628e+00	 3.1562e-01	
 2.3624e+00	 3.1569e-01	
 2.3531e+00	 3.1989e-01	
 2.3501e+00	 3.2394e-01	
 2.3394e+00	 3.1140e-01	
 2.3329e+00	 3.1872e-01	
 2.3473e+00	 3.1471e-01	
 2.3562e+00	 3.0695e-01	
 2.3725e+00	 3.0630e-01	
 2.3582e+00	 3.1577e-01	
 2.3594e+00	 3.2650e-01	
 2.3707e+00	 3.1617e-01	
 2.3577e+00	 3.1305e-01	
 2.3531e+00	 3.1984e-01	
 2.3628e+00	 3.1097e-01	
 2.3598e+00	 3.1283e-01	
 2.3477e+00	 3.1523e-01	
 2.3630e+00	 3.1778e-01	
 2.3640e+00	 3.1596e-01	
 2.3678e+00	 3.1724e-01	
 2.3728e+00	 3.1146e-01	
 2.3742e+00	 3.1634e-01	
 2.3569e+00	 3.1730e-01	
 2.3645e+00	 3.1240e-01	
 2.3614e+00	 3.2091e-01	
 2.3584e+00	 3.1230e-01	
 2.3725e+00	 3.1603e-01	
 2.3615e+00	 3.1171e-01	
 2.3785e+00	 3.1634e-01	
 2.3429e+00	 3.1501e-01	
 2.3533e+00	 3.0829e-01	
 2.3602e+00	 3.0290e-01	
 2.3421e+00	 3.1849e-01	
 2.3380e+00	 3.1255e-01	
 2.3431e+00	 3.1426e-01	
 2.3394e+00	 3.1802e-01	
 2.3489e+00	 3.1472e-01	
 2.3425e+00	 3.0577e-01	
 2.3400e+00	 3.1726e-01	
 2.3502e+00	 3.1183e-01	
 2.3607e+00	 3.1592e-01	
 2.3641e+00	 3.1183e-01	
 2.3693e+00	 3.1710e-01	
 2.3992e+00	 3.1410e-01	
 2.3833e+00	 3.1391e-01	
 2.3724e+00	 3.1529e-01	
 2.3635e+00	 3.1443e-01	
 2.3663e+00	 3.1104e-01	
 2.3603e+00	 3.1631e-01	
 2.3431e+00	 3.1376e-01	
 2.3464e+00	 3.0880e-01	
 2.3385e+00	 3.1641e-01	
 2.3487e+00	 3.0831e-01	
 2.3485e+00	 3.1609e-01	
 2.3370e+00	 3.1766e-01	
 2.3332e+00	 3.2187e-01	
 2.3531e+00	 3.0967e-01	
 2.3623e+00	 3.0862e-01	
 2.3602e+00	 3.1256e-01	
 2.3339e+00	 3.1270e-01	
 2.3442e+00	 3.1248e-01	
 2.3443e+00	 3.1490e-01	
 2.3614e+00	 3.1124e-01	
 2.3513e+00	 3.0668e-01	
 2.3439e+00	 3.1453e-01	
 2.3495e+00	 3.0271e-01	
 2.3413e+00	 3.0593e-01	
 2.3663e+00	 3.0817e-01	
 2.3673e+00	 3.0896e-01	
 2.3572e+00	 3.0376e-01	
 2.3632e+00	 3.1298e-01	
 2.3775e+00	 3.1192e-01	
 2.3646e+00	 3.0683e-01	
 2.3577e+00	 3.1290e-01	
 2.3457e+00	 3.1769e-01	
 2.3418e+00	 2.9994e-01	
 2.3431e+00	 3.0686e-01	
 2.3230e+00	 3.1353e-01	
 2.3303e+00	 3.0791e-01	
 2.3507e+00	 3.0898e-01	
 2.3187e+00	 3.0689e-01	
 2.3428e+00	 3.0900e-01	
 2.3367e+00	 3.1275e-01	
 2.3372e+00	 3.1264e-01	
 2.3794e+00	 3.0482e-01	
 2.3642e+00	 3.1509e-01	
 2.3833e+00	 3.0905e-01	
 2.3927e+00	 3.0818e-01	
 2.3847e+00	 3.1278e-01	
 2.3713e+00	 3.0176e-01	
 2.3867e+00	 3.0974e-01	
 2.4006e+00	 3.0578e-01	
 2.3773e+00	 3.1565e-01	
 2.3462e+00	 3.0680e-01	
 2.3583e+00	 3.1072e-01	
 2.3669e+00	 3.0375e-01	
 2.3665e+00	 3.0511e-01	
 2.3713e+00	 3.0675e-01	
 2.3654e+00	 2.9970e-01	
 2.3499e+00	 3.0423e-01	
 2.3538e+00	 3.1295e-01	
 2.3569e+00	 2.9991e-01	
 2.3500e+00	 3.0437e-01	
 2.3906e+00	 3.1182e-01	
 2.3788e+00	 3.0315e-01	
 2.3535e+00	 3.0116e-01	
 2.3714e+00	 3.0285e-01	
 2.3646e+00	 2.9853e-01	
 2.3521e+00	 3.0140e-01	
 2.3243e+00	 3.1099e-01	
 2.3476e+00	 3.0235e-01	
 2.3604e+00	 3.1008e-01	
 2.3442e+00	 3.0848e-01	
 2.3618e+00	 3.1484e-01	
 2.3734e+00	 2.9153e-01	
 2.4041e+00	 3.0508e-01	
 2.3643e+00	 3.0615e-01	
 2.3463e+00	 3.0823e-01	
 2.3446e+00	 3.0453e-01	
 2.3530e+00	 3.0610e-01	
 2.3435e+00	 3.0403e-01	
 2.3541e+00	 3.0616e-01	
 2.3614e+00	 2.9601e-01	
 2.3756e+00	 3.0332e-01	
 2.3584e+00	 2.9506e-01	
 2.3682e+00	 3.1110e-01	
 2.3411e+00	 3.0000e-01	
 2.3660e+00	 2.9563e-01	
 2.3431e+00	 3.0735e-01	
 2.3443e+00	 3.1077e-01	
 2.3571e+00	 3.0866e-01	
 2.3348e+00	 3.0305e-01	
 2.3466e+00	 3.0246e-01	
 2.3332e+00	 3.0054e-01	
 2.3576e+00	 3.0021e-01	
 2.3536e+00	 2.9935e-01	
 2.3375e+00	 3.0996e-01	
 2.3501e+00	 3.0467e-01	
 2.3677e+00	 3.0036e-01	
 2.3597e+00	 2.9775e-01	
 2.3622e+00	 3.0044e-01	
 2.3633e+00	 2.9986e-01	
 2.3329e+00	 3.0272e-01	
 2.3673e+00	 2.9747e-01	
 2.3706e+00	 2.9671e-01	
 2.3535e+00	 2.9878e-01	
 2.3669e+00	 3.0553e-01	
 2.3638e+00	 3.0628e-01	
 2.3614e+00	 3.0038e-01	
 2.4081e+00	 3.0331e-01	
 2.3830e+00	 2.9941e-01	
 2.3552e+00	 2.9639e-01	
 2.3681e+00	 2.9089e-01	
 2.3770e+00	 3.0237e-01	
 2.3454e+00	 3.0440e-01	
 2.3490e+00	 2.9049e-01	
 2.3356e+00	 3.0684e-01	
 2.3335e+00	 3.0460e-01	
 2.3356e+00	 2.9792e-01	
 2.3612e+00	 3.0465e-01	
 2.3710e+00	 2.9661e-01	
 2.3567e+00	 2.9862e-01	
 2.3798e+00	 3.0138e-01	
 2.3732e+00	 2.9672e-01	
 2.3878e+00	 3.0695e-01	
 2.3901e+00	 2.9032e-01	
 2.3788e+00	 3.0400e-01	
 2.3680e+00	 2.9867e-01	
 2.3725e+00	 2.8819e-01	
 2.3579e+00	 2.9997e-01	
 2.3547e+00	 2.9891e-01	
 2.3628e+00	 2.9675e-01	
 2.3669e+00	 2.9755e-01	
 2.3604e+00	 2.9710e-01	
 2.3510e+00	 2.9482e-01	
 2.3273e+00	 3.0008e-01	
 2.3089e+00	 2.9981e-01	
 2.3595e+00	 2.9014e-01	
 2.3391e+00	 2.8997e-01	
 2.3619e+00	 3.0008e-01	
 2.3299e+00	 3.0331e-01	
 2.3428e+00	 2.9553e-01	
 2.3503e+00	 2.9738e-01	
 2.3736e+00	 2.9949e-01	
 2.3792e+00	 2.9471e-01	
 2.3761e+00	 2.8766e-01	
 2.3756e+00	 2.9514e-01	
 2.3632e+00	 3.0118e-01	
 2.3456e+00	 2.9830e-01	
 2.3475e+00	 3.0270e-01	
 2.3694e+00	 2.8543e-01	
 2.3550e+00	 2.9405e-01	
 2.3797e+00	 2.9843e-01	
 2.3689e+00	 2.9084e-01	
 2.3477e+00	 2.9791e-01	
 2.3840e+00	 2.9641e-01	
 2.3833e+00	 3.0205e-01	
 2.3972e+00	 2.9628e-01	
 2.4124e+00	 2.9378e-01	
 2.3743e+00	 2.8630e-01	
 2.3974e+00	 2.9424e-01	
 2.4220e+00	 3.0184e-01	
 2.4012e+00	 2.9665e-01	
 2.3778e+00	 2.9453e-01	
 2.3768e+00	 2.9851e-01	
 2.3678e+00	 2.9886e-01	
 2.3989e+00	 2.9400e-01	
 2.4024e+00	 2.9093e-01	
 2.4113e+00	 2.8732e-01	
 2.3688e+00	 2.9617e-01	
 2.3742e+00	 2.9561e-01	
 2.3962e+00	 2.9814e-01	
 2.4058e+00	 2.9924e-01	
 2.4137e+00	 2.9707e-01	
 2.3816e+00	 2.9348e-01	
 2.3726e+00	 2.9694e-01	
 2.3881e+00	 2.8900e-01	
 2.4028e+00	 2.8627e-01	
 2.3793e+00	 2.9423e-01	
 2.3754e+00	 2.9023e-01	
 2.3945e+00	 2.9230e-01	
 2.3843e+00	 2.9052e-01	
 2.4094e+00	 2.9509e-01	
 2.3984e+00	 2.9205e-01	
 2.4007e+00	 2.9726e-01	
 2.4065e+00	 2.9470e-01	
 2.4044e+00	 2.8817e-01	
 2.3752e+00	 2.9262e-01	
 2.3926e+00	 2.9069e-01	
 2.3646e+00	 2.9570e-01	
 2.3718e+00	 2.7891e-01	
 2.3792e+00	 2.9488e-01	
 2.3927e+00	 2.8444e-01	
 2.3911e+00	 2.8462e-01	
 2.3850e+00	 2.8733e-01	
 2.4017e+00	 2.9153e-01	
 2.4010e+00	 2.8576e-01	
 2.4089e+00	 2.8729e-01	
 2.3951e+00	 2.8490e-01	
 2.3887e+00	 2.8805e-01	
 2.3850e+00	 2.9422e-01	
 2.3696e+00	 2.8919e-01	
 2.3728e+00	 2.8832e-01	
 2.4086e+00	 2.8658e-01	
 2.3782e+00	 2.9120e-01	
 2.3711e+00	 2.9447e-01	
 2.4066e+00	 2.8867e-01	
 2.4010e+00	 2.9284e-01	
 2.3900e+00	 2.8746e-01	
 2.3925e+00	 2.9667e-01	
 2.3854e+00	 2.9847e-01	
 2.3716e+00	 2.9086e-01	
 2.3916e+00	 2.8212e-01	
