Hiber-loss	LSTM-Loss	
 1.7571e+00	 1.9087e-01	
 1.7443e+00	 1.9037e-01	
 1.7808e+00	 1.8965e-01	
 1.7233e+00	 1.9294e-01	
 1.7620e+00	 1.9256e-01	
 1.7499e+00	 1.9359e-01	
 1.7973e+00	 1.8755e-01	
 1.7737e+00	 1.8659e-01	
 1.6950e+00	 1.9324e-01	
 1.7292e+00	 1.8916e-01	
 1.7746e+00	 1.8892e-01	
 1.7422e+00	 1.9230e-01	
 1.7632e+00	 1.9468e-01	
 1.7410e+00	 1.9258e-01	
 1.7054e+00	 1.9718e-01	
 1.7179e+00	 1.9121e-01	
 1.7372e+00	 1.9230e-01	
 1.7181e+00	 1.9119e-01	
 1.7580e+00	 1.9233e-01	
 1.7771e+00	 1.9324e-01	
 1.7492e+00	 1.9156e-01	
 1.7239e+00	 1.9568e-01	
 1.7261e+00	 1.9348e-01	
 1.7112e+00	 1.9765e-01	
 1.7635e+00	 1.8901e-01	
 1.7031e+00	 1.9429e-01	
 1.6952e+00	 1.9451e-01	
 1.6912e+00	 1.9100e-01	
 1.6861e+00	 1.8616e-01	
 1.7316e+00	 1.8930e-01	
 1.6936e+00	 1.8890e-01	
 1.7533e+00	 1.8727e-01	
 1.7084e+00	 1.9215e-01	
 1.7009e+00	 1.9130e-01	
 1.7328e+00	 1.8880e-01	
 1.7209e+00	 1.9076e-01	
 1.7385e+00	 1.9528e-01	
 1.6839e+00	 1.9310e-01	
 1.8229e+00	 1.8769e-01	
 1.8402e+00	 1.9319e-01	
 1.7472e+00	 2.0122e-01	
 1.8819e+00	 1.9963e-01	
 1.7974e+00	 1.8675e-01	
 1.8122e+00	 1.7981e-01	
 1.7373e+00	 1.7691e-01	
 1.6025e+00	 1.9103e-01	
 1.6848e+00	 1.9164e-01	
 1.7682e+00	 1.9150e-01	
 1.7659e+00	 1.9897e-01	
 1.8156e+00	 1.9563e-01	
 1.7624e+00	 1.8604e-01	
 1.6928e+00	 1.8778e-01	
 1.6303e+00	 1.8687e-01	
 1.6660e+00	 1.9000e-01	
 1.7206e+00	 1.8946e-01	
 1.7461e+00	 1.8892e-01	
 1.7382e+00	 1.9208e-01	
 1.6576e+00	 1.9404e-01	
 1.7177e+00	 1.8972e-01	
 1.6729e+00	 1.8811e-01	
 1.6439e+00	 1.9094e-01	
 1.6960e+00	 1.9232e-01	
 1.7579e+00	 1.8846e-01	
 1.7933e+00	 1.9493e-01	
 1.7980e+00	 1.9375e-01	
 1.7337e+00	 1.9211e-01	
 1.7447e+00	 1.9224e-01	
 1.7302e+00	 1.8615e-01	
 1.7337e+00	 1.8300e-01	
 1.6581e+00	 1.9330e-01	
 1.7585e+00	 1.9167e-01	
 1.7907e+00	 1.8744e-01	
 1.7144e+00	 1.9396e-01	
 1.7437e+00	 1.9333e-01	
 1.7272e+00	 1.8942e-01	
 1.7058e+00	 1.9798e-01	
 1.7533e+00	 1.8575e-01	
 1.6999e+00	 1.9549e-01	
 1.7619e+00	 1.9144e-01	
 1.7551e+00	 1.9374e-01	
 1.7245e+00	 1.9322e-01	
 1.7686e+00	 1.9620e-01	
 1.7259e+00	 1.9158e-01	
 1.7434e+00	 1.9274e-01	
 1.7628e+00	 1.9111e-01	
 1.7418e+00	 1.8864e-01	
 1.6959e+00	 1.9071e-01	
 1.6585e+00	 1.9307e-01	
 1.7026e+00	 1.8918e-01	
 1.6718e+00	 1.8530e-01	
 1.6665e+00	 1.9379e-01	
 1.6513e+00	 1.8997e-01	
 1.7013e+00	 1.8493e-01	
 1.6891e+00	 1.8523e-01	
 1.6871e+00	 1.8838e-01	
 1.7330e+00	 1.9140e-01	
 1.7851e+00	 1.8914e-01	
 1.7558e+00	 1.8745e-01	
 1.6772e+00	 1.9508e-01	
 1.7447e+00	 1.8877e-01	
 1.7068e+00	 1.9005e-01	
 1.7009e+00	 1.9025e-01	
 1.6760e+00	 1.8930e-01	
 1.6678e+00	 1.9068e-01	
 1.6804e+00	 1.8497e-01	
 1.6909e+00	 1.9149e-01	
 1.7188e+00	 1.8854e-01	
 1.7513e+00	 1.8787e-01	
 1.7533e+00	 1.8804e-01	
 1.7497e+00	 1.9421e-01	
 1.7662e+00	 1.8758e-01	
 1.7593e+00	 1.9215e-01	
 1.7308e+00	 1.9021e-01	
 1.7187e+00	 1.9295e-01	
 1.7292e+00	 1.9520e-01	
 1.7755e+00	 1.8924e-01	
 1.7646e+00	 1.8973e-01	
 1.7294e+00	 1.9300e-01	
 1.7512e+00	 1.9182e-01	
 1.7096e+00	 1.9115e-01	
 1.6802e+00	 1.9370e-01	
 1.6929e+00	 1.9428e-01	
 1.6442e+00	 2.0026e-01	
 1.6848e+00	 1.9381e-01	
 1.6564e+00	 1.9211e-01	
 1.6800e+00	 1.8877e-01	
 1.6732e+00	 1.9018e-01	
 1.6898e+00	 1.8692e-01	
 1.6673e+00	 1.9013e-01	
 1.7034e+00	 1.9051e-01	
 1.7266e+00	 1.9064e-01	
 1.7054e+00	 1.9538e-01	
 1.6981e+00	 1.9320e-01	
 1.7192e+00	 1.9142e-01	
 1.7469e+00	 1.8982e-01	
 1.7622e+00	 1.9276e-01	
 1.7031e+00	 1.9189e-01	
 1.6860e+00	 1.9254e-01	
 1.7253e+00	 1.9432e-01	
 1.7431e+00	 1.9153e-01	
 1.6977e+00	 1.9037e-01	
 1.7403e+00	 1.8862e-01	
 1.6985e+00	 1.9204e-01	
 1.7317e+00	 1.9341e-01	
 1.7159e+00	 1.8764e-01	
 1.7520e+00	 1.9319e-01	
 1.7581e+00	 1.9149e-01	
 1.7894e+00	 1.8659e-01	
 1.7449e+00	 1.8906e-01	
 1.7400e+00	 1.8767e-01	
 1.7102e+00	 1.8713e-01	
 1.7118e+00	 1.8960e-01	
 1.7078e+00	 1.8791e-01	
 1.7409e+00	 1.8971e-01	
 1.7409e+00	 1.8851e-01	
 1.6762e+00	 1.9223e-01	
 1.6594e+00	 1.9011e-01	
 1.6974e+00	 1.9299e-01	
 1.7327e+00	 1.8798e-01	
 1.6150e+00	 1.9460e-01	
 1.5924e+00	 1.9391e-01	
 1.6788e+00	 1.8657e-01	
 1.6634e+00	 1.9180e-01	
 1.7146e+00	 1.8991e-01	
 1.7575e+00	 1.8917e-01	
 1.7036e+00	 1.8860e-01	
 1.7089e+00	 1.8837e-01	
 1.7108e+00	 1.9181e-01	
 1.6853e+00	 1.9105e-01	
 1.6861e+00	 1.8765e-01	
 1.6817e+00	 1.8736e-01	
 1.6717e+00	 1.9023e-01	
 1.7089e+00	 1.9055e-01	
 1.6504e+00	 1.9113e-01	
 1.7083e+00	 1.8539e-01	
 1.7025e+00	 1.9216e-01	
 1.6900e+00	 1.8670e-01	
 1.7013e+00	 1.8569e-01	
 1.7030e+00	 1.8456e-01	
 1.6773e+00	 1.8686e-01	
 1.6742e+00	 1.8932e-01	
 1.6709e+00	 1.8893e-01	
 1.6882e+00	 1.9316e-01	
 1.6642e+00	 1.9100e-01	
 1.6823e+00	 1.9357e-01	
 1.7071e+00	 1.8610e-01	
 1.6941e+00	 1.9148e-01	
 1.6388e+00	 1.9061e-01	
 1.7303e+00	 1.8656e-01	
 1.6990e+00	 1.9074e-01	
 1.7718e+00	 1.8273e-01	
 1.6846e+00	 1.9120e-01	
 1.6762e+00	 1.9201e-01	
 1.6377e+00	 1.9257e-01	
 1.6831e+00	 1.8560e-01	
 1.6499e+00	 1.8980e-01	
 1.6972e+00	 1.9036e-01	
 1.6961e+00	 1.9180e-01	
 1.6580e+00	 1.9183e-01	
 1.7261e+00	 1.9134e-01	
 1.7110e+00	 1.9079e-01	
 1.6761e+00	 1.9078e-01	
 1.7027e+00	 1.9031e-01	
 1.6459e+00	 1.9319e-01	
 1.6521e+00	 1.9416e-01	
 1.7135e+00	 1.8986e-01	
 1.7226e+00	 1.9228e-01	
 1.6574e+00	 1.9085e-01	
 1.6792e+00	 1.8901e-01	
 1.6856e+00	 1.8691e-01	
 1.7030e+00	 1.8692e-01	
 1.6836e+00	 1.8981e-01	
 1.7329e+00	 1.8968e-01	
 1.6817e+00	 1.8998e-01	
 1.7293e+00	 1.9042e-01	
 1.6513e+00	 1.9494e-01	
 1.6480e+00	 1.9256e-01	
 1.7202e+00	 1.9269e-01	
 1.6727e+00	 1.9300e-01	
 1.6961e+00	 1.8994e-01	
 1.6925e+00	 1.8743e-01	
 1.6861e+00	 1.9259e-01	
 1.6482e+00	 1.9542e-01	
 1.6838e+00	 1.9122e-01	
 1.6930e+00	 1.9065e-01	
 1.6680e+00	 1.9076e-01	
 1.6310e+00	 1.9145e-01	
 1.7206e+00	 1.8956e-01	
 1.7198e+00	 1.8318e-01	
 1.6502e+00	 1.9412e-01	
 1.6740e+00	 1.8788e-01	
 1.6525e+00	 1.9028e-01	
 1.6421e+00	 1.9324e-01	
 1.6444e+00	 1.9116e-01	
 1.6654e+00	 1.9056e-01	
 1.6624e+00	 1.8675e-01	
 1.7080e+00	 1.9244e-01	
 1.6745e+00	 1.8931e-01	
 1.6509e+00	 1.9017e-01	
 1.6939e+00	 1.9219e-01	
 1.6743e+00	 1.9033e-01	
 1.6663e+00	 1.8565e-01	
 1.6837e+00	 1.9110e-01	
 1.7262e+00	 1.8860e-01	
 1.6604e+00	 1.8636e-01	
 1.7129e+00	 1.9196e-01	
 1.6724e+00	 1.9209e-01	
 1.6610e+00	 1.8675e-01	
 1.6807e+00	 1.8872e-01	
 1.5930e+00	 1.9174e-01	
 1.7204e+00	 1.8029e-01	
 1.6442e+00	 1.8993e-01	
 1.6652e+00	 1.8571e-01	
 1.6538e+00	 1.8811e-01	
 1.6801e+00	 1.9335e-01	
 1.7021e+00	 1.9124e-01	
 1.6962e+00	 1.8943e-01	
 1.7114e+00	 1.8774e-01	
 1.7220e+00	 1.8970e-01	
 1.6842e+00	 1.9370e-01	
 1.6624e+00	 1.9785e-01	
 1.6583e+00	 1.9256e-01	
 1.6475e+00	 1.9445e-01	
 1.6641e+00	 1.9395e-01	
 1.6720e+00	 1.8950e-01	
 1.6607e+00	 1.9393e-01	
 1.6962e+00	 1.9177e-01	
 1.6420e+00	 1.9003e-01	
 1.6432e+00	 1.9179e-01	
 1.6410e+00	 1.9210e-01	
 1.7455e+00	 1.8435e-01	
 1.7044e+00	 1.8745e-01	
 1.6882e+00	 1.9125e-01	
 1.6846e+00	 1.9131e-01	
 1.7006e+00	 1.9017e-01	
 1.6391e+00	 1.9560e-01	
 1.6850e+00	 1.9065e-01	
 1.6861e+00	 1.9157e-01	
 1.6875e+00	 1.8946e-01	
 1.7218e+00	 1.9416e-01	
 1.7270e+00	 1.9488e-01	
 1.6593e+00	 1.8988e-01	
 1.6940e+00	 1.9522e-01	
 1.6811e+00	 1.9200e-01	
 1.6820e+00	 1.9372e-01	
 1.6928e+00	 1.9401e-01	
 1.6606e+00	 1.9130e-01	
 1.7066e+00	 1.9611e-01	
 1.6559e+00	 1.9563e-01	
 1.7552e+00	 1.9139e-01	
 1.6779e+00	 1.9505e-01	
 1.7545e+00	 1.9238e-01	
 1.6638e+00	 1.9195e-01	
 1.7088e+00	 1.8889e-01	
 1.7094e+00	 1.8614e-01	
 1.6388e+00	 1.8721e-01	
 1.6832e+00	 1.9129e-01	
 1.6246e+00	 1.8862e-01	
 1.6632e+00	 1.9104e-01	
 1.6399e+00	 1.8777e-01	
 1.6697e+00	 1.9272e-01	
 1.7197e+00	 1.8268e-01	
 1.6454e+00	 1.8731e-01	
 1.6235e+00	 1.8911e-01	
 1.6856e+00	 1.8684e-01	
 1.6107e+00	 1.9253e-01	
 1.6902e+00	 1.8915e-01	
 1.6106e+00	 1.8843e-01	
 1.7109e+00	 1.9047e-01	
 1.6549e+00	 1.9593e-01	
 1.7248e+00	 1.8576e-01	
 1.6042e+00	 1.8499e-01	
 1.6138e+00	 1.9418e-01	
 1.6633e+00	 1.8763e-01	
 1.6331e+00	 1.9293e-01	
 1.6561e+00	 1.8946e-01	
 1.6839e+00	 1.9183e-01	
 1.6732e+00	 1.9026e-01	
 1.6149e+00	 1.9055e-01	
 1.6496e+00	 1.9075e-01	
 1.6737e+00	 1.9302e-01	
 1.6581e+00	 1.9579e-01	
 1.6096e+00	 1.9937e-01	
 1.6086e+00	 1.9129e-01	
 1.6621e+00	 1.9218e-01	
 1.6149e+00	 1.9057e-01	
 1.6275e+00	 1.9121e-01	
 1.6282e+00	 1.9112e-01	
 1.5706e+00	 1.9715e-01	
 1.6708e+00	 1.8945e-01	
 1.5944e+00	 1.9647e-01	
 1.7053e+00	 1.9219e-01	
 1.6617e+00	 1.9203e-01	
 1.7700e+00	 1.8642e-01	
 1.6399e+00	 1.9098e-01	
 1.6393e+00	 1.9366e-01	
 1.6432e+00	 1.8915e-01	
 1.6006e+00	 1.9397e-01	
 1.6361e+00	 1.8571e-01	
 1.6019e+00	 1.8981e-01	
 1.6763e+00	 1.8550e-01	
 1.6166e+00	 1.8679e-01	
 1.6299e+00	 1.8695e-01	
 1.6374e+00	 1.8714e-01	
 1.6821e+00	 1.8631e-01	
 1.6683e+00	 1.8811e-01	
 1.6729e+00	 1.8443e-01	
 1.6708e+00	 1.9061e-01	
 1.7506e+00	 1.9062e-01	
 1.7279e+00	 1.8664e-01	
 1.7134e+00	 1.9017e-01	
 1.6652e+00	 1.8784e-01	
 1.7177e+00	 1.8927e-01	
 1.6414e+00	 1.9069e-01	
 1.6303e+00	 1.8693e-01	
 1.6626e+00	 1.9021e-01	
 1.7094e+00	 1.9085e-01	
 1.6962e+00	 1.8751e-01	
 1.6755e+00	 1.9203e-01	
 1.7143e+00	 1.8783e-01	
 1.7370e+00	 1.8931e-01	
 1.6892e+00	 1.8887e-01	
 1.7094e+00	 1.8698e-01	
 1.6040e+00	 1.9452e-01	
 1.6539e+00	 1.9065e-01	
 1.6940e+00	 1.9175e-01	
 1.6788e+00	 1.9024e-01	
 1.6424e+00	 1.9351e-01	
 1.6372e+00	 1.8952e-01	
 1.6309e+00	 1.9475e-01	
 1.6627e+00	 1.9347e-01	
 1.6866e+00	 1.9250e-01	
 1.6408e+00	 1.9150e-01	
 1.6734e+00	 1.9076e-01	
 1.6849e+00	 1.9072e-01	
 1.6942e+00	 1.9310e-01	
 1.7045e+00	 1.8857e-01	
 1.5987e+00	 1.9802e-01	
 1.6899e+00	 1.9622e-01	
 1.6626e+00	 1.8925e-01	
 1.6923e+00	 1.9774e-01	
 1.6407e+00	 1.9420e-01	
 1.6547e+00	 1.9311e-01	
 1.6201e+00	 1.9549e-01	
 1.6351e+00	 1.9648e-01	
 1.7111e+00	 1.8435e-01	
 1.6468e+00	 1.9546e-01	
 1.6817e+00	 1.8672e-01	
 1.6444e+00	 1.9386e-01	
 1.6781e+00	 1.9232e-01	
 1.6763e+00	 1.9020e-01	
 1.6821e+00	 1.9112e-01	
 1.6516e+00	 1.9358e-01	
 1.6897e+00	 1.9440e-01	
 1.6364e+00	 1.8844e-01	
 1.6445e+00	 1.9003e-01	
 1.6092e+00	 1.9265e-01	
 1.6866e+00	 1.8639e-01	
 1.6695e+00	 1.8888e-01	
 1.7058e+00	 1.9057e-01	
 1.6325e+00	 1.8868e-01	
 1.6641e+00	 1.9099e-01	
 1.6775e+00	 1.8783e-01	
 1.6607e+00	 1.8732e-01	
 1.6203e+00	 1.9169e-01	
 1.6282e+00	 1.8773e-01	
 1.6172e+00	 1.9155e-01	
 1.6525e+00	 1.9176e-01	
 1.6538e+00	 1.8748e-01	
 1.5958e+00	 1.9040e-01	
 1.6906e+00	 1.8775e-01	
 1.6327e+00	 1.9226e-01	
 1.6564e+00	 1.9386e-01	
 1.6347e+00	 1.8692e-01	
 1.6578e+00	 1.8557e-01	
 1.6199e+00	 1.9156e-01	
 1.6303e+00	 1.8862e-01	
 1.6234e+00	 1.9160e-01	
 1.6419e+00	 1.9085e-01	
 1.6356e+00	 1.9127e-01	
 1.6781e+00	 1.8402e-01	
 1.6442e+00	 1.8853e-01	
 1.5906e+00	 1.9227e-01	
 1.6371e+00	 1.8768e-01	
 1.6696e+00	 1.8492e-01	
 1.6967e+00	 1.9262e-01	
 1.7038e+00	 1.9047e-01	
 1.7315e+00	 1.9174e-01	
 1.7376e+00	 1.8826e-01	
 1.6878e+00	 1.9348e-01	
 1.6830e+00	 1.9568e-01	
 1.6946e+00	 1.8924e-01	
 1.6371e+00	 1.9697e-01	
 1.6608e+00	 1.8980e-01	
 1.5919e+00	 1.9455e-01	
 1.5840e+00	 1.9125e-01	
 1.6168e+00	 1.9147e-01	
 1.6088e+00	 1.9148e-01	
 1.6433e+00	 1.9313e-01	
 1.6780e+00	 1.9004e-01	
 1.6123e+00	 1.9469e-01	
 1.6479e+00	 1.9245e-01	
 1.6249e+00	 1.9573e-01	
 1.6516e+00	 1.9520e-01	
 1.6734e+00	 1.9385e-01	
 1.6445e+00	 1.9734e-01	
 1.6350e+00	 1.9290e-01	
 1.7013e+00	 1.9099e-01	
 1.6817e+00	 1.9654e-01	
 1.6361e+00	 1.8795e-01	
 1.6350e+00	 1.9191e-01	
 1.6194e+00	 1.8905e-01	
 1.6487e+00	 1.9086e-01	
 1.6010e+00	 1.9000e-01	
 1.5889e+00	 1.9361e-01	
 1.5903e+00	 1.9047e-01	
 1.6315e+00	 1.8989e-01	
 1.6485e+00	 1.8444e-01	
 1.6304e+00	 1.9065e-01	
 1.6103e+00	 1.8923e-01	
 1.6226e+00	 1.9158e-01	
 1.6042e+00	 1.8951e-01	
 1.6380e+00	 1.9127e-01	
 1.6384e+00	 1.9066e-01	
 1.6144e+00	 1.8731e-01	
 1.5931e+00	 1.9548e-01	
 1.6053e+00	 1.9250e-01	
 1.6446e+00	 1.9086e-01	
 1.6699e+00	 1.8821e-01	
 1.6603e+00	 1.9378e-01	
 1.6655e+00	 1.9145e-01	
 1.6650e+00	 1.9226e-01	
 1.6204e+00	 1.9160e-01	
 1.6462e+00	 1.8808e-01	
 1.6234e+00	 1.9083e-01	
 1.6476e+00	 1.8903e-01	
 1.6375e+00	 1.9284e-01	
 1.6285e+00	 1.8753e-01	
 1.6404e+00	 1.8681e-01	
 1.6369e+00	 1.9250e-01	
 1.6241e+00	 1.8845e-01	
 1.6305e+00	 1.9088e-01	
 1.6364e+00	 1.8587e-01	
 1.6080e+00	 1.8701e-01	
 1.6299e+00	 1.8363e-01	
 1.6287e+00	 1.8924e-01	
 1.5977e+00	 1.9355e-01	
 1.6358e+00	 1.9056e-01	
 1.5703e+00	 1.8973e-01	
 1.5682e+00	 1.8978e-01	
 1.5653e+00	 1.8357e-01	
 1.5663e+00	 1.9065e-01	
 1.6030e+00	 1.8803e-01	
 1.5917e+00	 1.8728e-01	
 1.5494e+00	 1.9321e-01	
 1.5915e+00	 1.8606e-01	
 1.5499e+00	 1.9531e-01	
 1.5953e+00	 1.8838e-01	
 1.6226e+00	 1.8751e-01	
 1.5734e+00	 1.9114e-01	
 1.5972e+00	 1.8803e-01	
 1.6837e+00	 1.8528e-01	
 1.5822e+00	 1.9348e-01	
 1.5836e+00	 1.9511e-01	
 1.6135e+00	 1.8992e-01	
 1.6332e+00	 1.8977e-01	
 1.5501e+00	 1.9463e-01	
 1.5531e+00	 1.9125e-01	
 1.6031e+00	 1.8470e-01	
 1.5785e+00	 1.8660e-01	
 1.5752e+00	 1.9228e-01	
 1.6382e+00	 1.8845e-01	
 1.5623e+00	 1.9297e-01	
 1.6185e+00	 1.8912e-01	
 1.5429e+00	 1.9217e-01	
 1.6048e+00	 1.9539e-01	
 1.6225e+00	 1.8884e-01	
 1.6592e+00	 1.8690e-01	
 1.6159e+00	 1.8765e-01	
 1.5922e+00	 1.9006e-01	
 1.5965e+00	 1.8752e-01	
 1.5844e+00	 1.8905e-01	
 1.6082e+00	 1.8979e-01	
 1.6249e+00	 1.8462e-01	
 1.6195e+00	 1.9025e-01	
 1.6413e+00	 1.8782e-01	
 1.6493e+00	 1.8657e-01	
 1.6410e+00	 1.8651e-01	
 1.5631e+00	 1.9328e-01	
 1.5566e+00	 1.9624e-01	
 1.5891e+00	 1.9197e-01	
 1.5843e+00	 1.8818e-01	
 1.6180e+00	 1.9457e-01	
 1.6253e+00	 1.8907e-01	
 1.6213e+00	 1.8843e-01	
 1.6328e+00	 1.9207e-01	
 1.6018e+00	 1.9357e-01	
 1.6089e+00	 1.9060e-01	
 1.5608e+00	 1.9111e-01	
 1.6203e+00	 1.8790e-01	
 1.5753e+00	 1.8916e-01	
 1.5859e+00	 1.8752e-01	
 1.6066e+00	 1.8755e-01	
 1.5737e+00	 1.9123e-01	
 1.6231e+00	 1.8543e-01	
 1.5815e+00	 1.8877e-01	
 1.5838e+00	 1.8867e-01	
 1.6070e+00	 1.8763e-01	
 1.6286e+00	 1.8854e-01	
 1.6329e+00	 1.8461e-01	
 1.6138e+00	 1.8445e-01	
 1.5641e+00	 1.9188e-01	
 1.5926e+00	 1.8824e-01	
 1.5746e+00	 1.8878e-01	
 1.5506e+00	 1.9062e-01	
 1.5611e+00	 1.8994e-01	
 1.5838e+00	 1.8594e-01	
 1.5272e+00	 1.9308e-01	
 1.5822e+00	 1.8577e-01	
 1.5614e+00	 1.9014e-01	
 1.5855e+00	 1.9063e-01	
 1.5953e+00	 1.9016e-01	
 1.5854e+00	 1.9418e-01	
 1.5599e+00	 1.8976e-01	
 1.5815e+00	 1.9294e-01	
 1.5859e+00	 1.9296e-01	
 1.5341e+00	 1.9310e-01	
 1.5739e+00	 1.9302e-01	
 1.5462e+00	 1.9102e-01	
 1.5912e+00	 1.8895e-01	
 1.5558e+00	 1.9081e-01	
 1.6002e+00	 1.8644e-01	
 1.5518e+00	 1.9081e-01	
 1.5394e+00	 1.9151e-01	
 1.5424e+00	 1.9587e-01	
 1.5984e+00	 1.8695e-01	
 1.6359e+00	 1.8667e-01	
 1.6369e+00	 1.8724e-01	
 1.5887e+00	 1.8968e-01	
 1.6042e+00	 1.8740e-01	
 1.6004e+00	 1.8943e-01	
 1.6378e+00	 1.8843e-01	
 1.6268e+00	 1.8261e-01	
 1.6025e+00	 1.8932e-01	
 1.6032e+00	 1.8428e-01	
 1.5848e+00	 1.8599e-01	
 1.5823e+00	 1.8858e-01	
 1.5773e+00	 1.8840e-01	
 1.5800e+00	 1.8550e-01	
 1.5675e+00	 1.9066e-01	
 1.5584e+00	 1.8861e-01	
 1.5925e+00	 1.8850e-01	
 1.5441e+00	 1.8855e-01	
 1.5381e+00	 1.9106e-01	
 1.6544e+00	 1.8177e-01	
 1.5735e+00	 1.8536e-01	
 1.5620e+00	 1.8839e-01	
 1.6274e+00	 1.8493e-01	
 1.6063e+00	 1.8694e-01	
 1.6101e+00	 1.8503e-01	
 1.5948e+00	 1.8696e-01	
 1.6161e+00	 1.8710e-01	
 1.5698e+00	 1.8865e-01	
 1.6236e+00	 1.8384e-01	
 1.5895e+00	 1.8561e-01	
 1.6201e+00	 1.8505e-01	
 1.6318e+00	 1.8897e-01	
 1.6555e+00	 1.8976e-01	
 1.6533e+00	 1.8625e-01	
 1.6165e+00	 1.9202e-01	
 1.6960e+00	 1.8903e-01	
 1.5405e+00	 1.9285e-01	
 1.5929e+00	 1.8962e-01	
 1.5839e+00	 1.8952e-01	
 1.6339e+00	 1.8891e-01	
 1.5723e+00	 1.8548e-01	
 1.6126e+00	 1.8372e-01	
 1.5650e+00	 1.8080e-01	
 1.5687e+00	 1.8526e-01	
 1.5162e+00	 1.8867e-01	
 1.5508e+00	 1.8107e-01	
 1.6317e+00	 1.8844e-01	
 1.5411e+00	 1.8760e-01	
 1.5834e+00	 1.8532e-01	
 1.5690e+00	 1.8295e-01	
 1.5782e+00	 1.8772e-01	
 1.6202e+00	 1.8486e-01	
 1.5701e+00	 1.8544e-01	
 1.5764e+00	 1.9157e-01	
 1.6349e+00	 1.8669e-01	
 1.4988e+00	 1.9197e-01	
 1.5507e+00	 1.9031e-01	
 1.5344e+00	 1.9613e-01	
 1.6071e+00	 1.8086e-01	
 1.5673e+00	 1.8949e-01	
 1.5783e+00	 1.9050e-01	
 1.6026e+00	 1.8953e-01	
 1.5805e+00	 1.8992e-01	
 1.6257e+00	 1.9093e-01	
 1.5819e+00	 1.8571e-01	
 1.5326e+00	 1.8891e-01	
 1.6252e+00	 1.8212e-01	
 1.5982e+00	 1.8944e-01	
 1.5949e+00	 1.8718e-01	
 1.5430e+00	 1.9196e-01	
 1.5841e+00	 1.8746e-01	
 1.6332e+00	 1.8607e-01	
 1.5761e+00	 1.9132e-01	
 1.5607e+00	 1.9583e-01	
 1.5575e+00	 1.9391e-01	
 1.5833e+00	 1.8715e-01	
 1.5638e+00	 1.8793e-01	
 1.6066e+00	 1.8943e-01	
 1.5764e+00	 1.8746e-01	
 1.5426e+00	 1.8430e-01	
 1.5223e+00	 1.9232e-01	
 1.5967e+00	 1.9063e-01	
 1.5997e+00	 1.8878e-01	
 1.5894e+00	 1.8780e-01	
 1.6117e+00	 1.9008e-01	
 1.5589e+00	 1.8949e-01	
 1.5728e+00	 1.9046e-01	
 1.6007e+00	 1.8901e-01	
 1.6299e+00	 1.8818e-01	
 1.6046e+00	 1.9046e-01	
 1.5403e+00	 1.9074e-01	
 1.5371e+00	 1.9042e-01	
 1.6146e+00	 1.8503e-01	
 1.6419e+00	 1.9141e-01	
 1.6201e+00	 1.9044e-01	
 1.6200e+00	 1.8705e-01	
 1.6313e+00	 1.8291e-01	
 1.6106e+00	 1.8893e-01	
 1.5841e+00	 1.9335e-01	
 1.5957e+00	 1.8454e-01	
 1.5459e+00	 1.9353e-01	
 1.5735e+00	 1.9314e-01	
 1.6237e+00	 1.9167e-01	
 1.5621e+00	 1.9472e-01	
 1.5970e+00	 1.8770e-01	
 1.5734e+00	 1.8762e-01	
 1.5709e+00	 1.8904e-01	
 1.5420e+00	 1.8759e-01	
 1.5546e+00	 1.9676e-01	
 1.5806e+00	 1.8675e-01	
 1.5577e+00	 1.9293e-01	
 1.5608e+00	 1.9066e-01	
 1.5848e+00	 1.8381e-01	
 1.5282e+00	 1.9289e-01	
 1.5341e+00	 1.8997e-01	
 1.5422e+00	 1.9073e-01	
 1.5330e+00	 1.9040e-01	
 1.5321e+00	 1.9096e-01	
 1.5629e+00	 1.8566e-01	
 1.5771e+00	 1.8963e-01	
 1.5332e+00	 1.9427e-01	
 1.5777e+00	 1.8709e-01	
 1.5968e+00	 1.8433e-01	
 1.5432e+00	 1.9330e-01	
 1.5479e+00	 1.9180e-01	
 1.5645e+00	 1.8710e-01	
 1.5533e+00	 1.8705e-01	
 1.5957e+00	 1.8736e-01	
 1.5992e+00	 1.8868e-01	
 1.6289e+00	 1.8497e-01	
 1.5493e+00	 1.8751e-01	
 1.5761e+00	 1.9006e-01	
 1.5456e+00	 1.8796e-01	
 1.6366e+00	 1.9480e-01	
 1.6137e+00	 1.8327e-01	
 1.5809e+00	 1.8892e-01	
 1.5965e+00	 1.9347e-01	
 1.5820e+00	 1.8898e-01	
 1.5245e+00	 1.9353e-01	
 1.5178e+00	 1.9170e-01	
 1.5325e+00	 1.9501e-01	
 1.6010e+00	 1.9158e-01	
 1.5405e+00	 1.8929e-01	
 1.5537e+00	 1.8585e-01	
 1.5898e+00	 1.8877e-01	
 1.5560e+00	 1.9400e-01	
 1.5672e+00	 1.9300e-01	
 1.5649e+00	 1.8934e-01	
 1.5431e+00	 1.9475e-01	
 1.5473e+00	 1.9204e-01	
 1.5415e+00	 1.9204e-01	
 1.6125e+00	 1.9088e-01	
 1.5451e+00	 1.8770e-01	
 1.5373e+00	 1.9218e-01	
 1.5549e+00	 1.9179e-01	
 1.5086e+00	 1.9177e-01	
 1.5733e+00	 1.9479e-01	
 1.5694e+00	 1.9271e-01	
 1.5916e+00	 1.9165e-01	
 1.5610e+00	 1.9257e-01	
