Hiber-loss	LSTM-Loss	
 5.4579e+00	 2.9932e-01	
 5.4562e+00	 2.9929e-01	
 5.4502e+00	 2.9511e-01	
 5.4524e+00	 2.9832e-01	
 5.4487e+00	 2.9670e-01	
 5.4476e+00	 2.9762e-01	
 5.4461e+00	 2.9777e-01	
 5.4437e+00	 2.9765e-01	
 5.4402e+00	 2.9602e-01	
 5.4381e+00	 2.9458e-01	
 5.4373e+00	 2.9636e-01	
 5.4412e+00	 3.0329e-01	
 5.4304e+00	 2.9455e-01	
 5.4311e+00	 2.9525e-01	
 5.4283e+00	 2.9463e-01	
 5.4299e+00	 2.9789e-01	
 5.4221e+00	 2.9254e-01	
 5.4173e+00	 2.8927e-01	
 5.4222e+00	 2.9678e-01	
 5.4196e+00	 2.9498e-01	
 5.4143e+00	 2.9178e-01	
 5.4109e+00	 2.9150e-01	
 5.4201e+00	 3.0013e-01	
 5.4104e+00	 2.9439e-01	
 5.4049e+00	 2.9176e-01	
 5.4072e+00	 2.9488e-01	
 5.4056e+00	 2.9433e-01	
 5.4034e+00	 2.9428e-01	
 5.4088e+00	 3.0199e-01	
 5.3970e+00	 2.9241e-01	
 5.3914e+00	 2.8953e-01	
 5.3887e+00	 2.8888e-01	
 5.3931e+00	 2.9365e-01	
 5.3917e+00	 2.9424e-01	
 5.3836e+00	 2.8861e-01	
 5.3966e+00	 3.0061e-01	
 5.3858e+00	 2.9380e-01	
 5.3890e+00	 2.9809e-01	
 5.3775e+00	 2.8941e-01	
 5.3845e+00	 2.9601e-01	
 5.3740e+00	 2.9150e-01	
 5.3882e+00	 3.0316e-01	
 5.3692e+00	 2.8980e-01	
 5.3732e+00	 2.9478e-01	
 5.3699e+00	 2.9301e-01	
 5.3612e+00	 2.8836e-01	
 5.3655e+00	 2.9302e-01	
 5.3581e+00	 2.8862e-01	
 5.3656e+00	 2.9500e-01	
 5.3499e+00	 2.8621e-01	
 5.3575e+00	 2.9297e-01	
 5.3478e+00	 2.8660e-01	
 5.3578e+00	 2.9561e-01	
 5.3492e+00	 2.9302e-01	
 5.3391e+00	 2.8497e-01	
 5.3349e+00	 2.8553e-01	
 5.3357e+00	 2.8659e-01	
 5.3437e+00	 2.9520e-01	
 5.3386e+00	 2.9136e-01	
 5.3277e+00	 2.8544e-01	
 5.3310e+00	 2.9137e-01	
 5.3287e+00	 2.9133e-01	
 5.3182e+00	 2.8591e-01	
 5.3291e+00	 2.9580e-01	
 5.3208e+00	 2.9180e-01	
 5.3164e+00	 2.8874e-01	
 5.3050e+00	 2.8556e-01	
 5.3043e+00	 2.8456e-01	
 5.3044e+00	 2.8717e-01	
 5.2969e+00	 2.8390e-01	
 5.2973e+00	 2.8940e-01	
 5.2991e+00	 2.9184e-01	
 5.2866e+00	 2.8780e-01	
 5.2862e+00	 2.8690e-01	
 5.2916e+00	 2.9186e-01	
 5.2859e+00	 2.9268e-01	
 5.2800e+00	 2.9196e-01	
 5.2704e+00	 2.8822e-01	
 5.2618e+00	 2.8626e-01	
 5.2678e+00	 2.8990e-01	
 5.2598e+00	 2.8944e-01	
 5.2540e+00	 2.8865e-01	
 5.2514e+00	 2.9289e-01	
 5.2416e+00	 2.9017e-01	
 5.2376e+00	 2.8903e-01	
 5.2415e+00	 2.9641e-01	
 5.2393e+00	 2.9649e-01	
 5.2253e+00	 2.9095e-01	
 5.2165e+00	 2.9330e-01	
 5.2068e+00	 2.9403e-01	
 5.2032e+00	 2.9526e-01	
 5.2029e+00	 2.9512e-01	
 5.2004e+00	 2.9599e-01	
 5.1908e+00	 2.9307e-01	
 5.1920e+00	 2.9847e-01	
 5.1894e+00	 2.9962e-01	
 5.1778e+00	 2.9908e-01	
 5.1627e+00	 2.9541e-01	
 5.1638e+00	 3.0219e-01	
 5.1596e+00	 3.0082e-01	
 5.1526e+00	 2.9793e-01	
 5.1532e+00	 3.0208e-01	
 5.1315e+00	 2.9312e-01	
 5.1313e+00	 3.0214e-01	
 5.1235e+00	 3.0191e-01	
 5.1100e+00	 2.9802e-01	
 5.1144e+00	 3.0143e-01	
 5.1106e+00	 2.9950e-01	
 5.1192e+00	 3.0893e-01	
 5.0999e+00	 3.0142e-01	
 5.1000e+00	 3.0911e-01	
 5.0755e+00	 3.0383e-01	
 5.0798e+00	 3.0431e-01	
 5.0724e+00	 3.0104e-01	
 5.0780e+00	 3.0722e-01	
 5.0609e+00	 3.0278e-01	
 5.0362e+00	 2.9716e-01	
 5.0370e+00	 2.9761e-01	
 5.0436e+00	 3.0374e-01	
 5.0305e+00	 2.9601e-01	
 5.0191e+00	 2.9656e-01	
 5.0259e+00	 2.9509e-01	
 5.0025e+00	 2.9416e-01	
 4.9980e+00	 2.9711e-01	
 4.9793e+00	 2.9320e-01	
 4.9797e+00	 2.9105e-01	
 4.9714e+00	 2.9568e-01	
 4.9646e+00	 2.9321e-01	
 4.9617e+00	 2.9275e-01	
 4.9585e+00	 2.9460e-01	
 4.9469e+00	 2.9895e-01	
 4.9297e+00	 2.9339e-01	
 4.9267e+00	 2.9657e-01	
 4.9419e+00	 3.0269e-01	
 4.9092e+00	 2.9529e-01	
 4.9215e+00	 2.9965e-01	
 4.9162e+00	 3.0182e-01	
 4.9074e+00	 3.0142e-01	
 4.8992e+00	 2.9667e-01	
 4.8943e+00	 2.9832e-01	
 4.9040e+00	 2.9959e-01	
 4.8876e+00	 3.0289e-01	
 4.8819e+00	 3.0310e-01	
 4.8807e+00	 3.0460e-01	
 4.8684e+00	 3.0740e-01	
 4.8623e+00	 3.0157e-01	
 4.8696e+00	 3.0687e-01	
 4.8596e+00	 3.0228e-01	
 4.8793e+00	 3.1627e-01	
 4.8564e+00	 3.0886e-01	
 4.8593e+00	 3.1192e-01	
 4.8633e+00	 3.1406e-01	
 4.8524e+00	 3.1158e-01	
 4.8680e+00	 3.1133e-01	
 4.8671e+00	 3.1293e-01	
 4.8501e+00	 3.2529e-01	
 4.8301e+00	 3.1392e-01	
 4.8199e+00	 3.1605e-01	
 4.8307e+00	 3.1174e-01	
 4.8463e+00	 3.1180e-01	
 4.8285e+00	 3.1005e-01	
 4.8284e+00	 3.0814e-01	
 4.8182e+00	 3.1227e-01	
 4.8067e+00	 3.0625e-01	
 4.8242e+00	 3.0747e-01	
 4.8126e+00	 3.1097e-01	
 4.8150e+00	 3.1223e-01	
 4.7954e+00	 3.0659e-01	
 4.8099e+00	 3.0467e-01	
 4.7835e+00	 3.0644e-01	
 4.8065e+00	 3.0993e-01	
 4.8153e+00	 3.1285e-01	
 4.7942e+00	 3.0683e-01	
 4.7831e+00	 3.1080e-01	
 4.7856e+00	 3.0125e-01	
 4.7864e+00	 3.1029e-01	
 4.7701e+00	 3.0232e-01	
 4.7523e+00	 3.0409e-01	
 4.7567e+00	 3.0711e-01	
 4.7595e+00	 3.0021e-01	
 4.7465e+00	 2.9940e-01	
 4.7565e+00	 3.0344e-01	
 4.7531e+00	 2.9704e-01	
 4.7487e+00	 2.9897e-01	
 4.7581e+00	 2.9856e-01	
 4.7465e+00	 2.9683e-01	
 4.7270e+00	 2.9279e-01	
 4.7298e+00	 2.9465e-01	
 4.7477e+00	 3.0105e-01	
 4.7220e+00	 2.9801e-01	
 4.7311e+00	 2.9954e-01	
 4.7204e+00	 2.9386e-01	
 4.6958e+00	 2.8476e-01	
 4.7183e+00	 2.9354e-01	
 4.7007e+00	 2.9174e-01	
 4.7003e+00	 2.8688e-01	
 4.7294e+00	 2.9362e-01	
 4.7205e+00	 2.9360e-01	
 4.7070e+00	 2.9072e-01	
 4.7119e+00	 2.9591e-01	
 4.6833e+00	 2.8581e-01	
 4.6895e+00	 2.9276e-01	
 4.6753e+00	 2.8656e-01	
 4.6825e+00	 2.9086e-01	
 4.7000e+00	 2.8940e-01	
 4.6833e+00	 2.8329e-01	
 4.6838e+00	 2.8801e-01	
 4.6845e+00	 2.9172e-01	
 4.6613e+00	 2.8296e-01	
 4.6745e+00	 2.8780e-01	
 4.6662e+00	 2.7999e-01	
 4.6652e+00	 2.8053e-01	
 4.6624e+00	 2.8379e-01	
 4.6656e+00	 2.8501e-01	
 4.6583e+00	 2.8669e-01	
 4.6716e+00	 2.9186e-01	
 4.6646e+00	 2.8627e-01	
 4.6542e+00	 2.8487e-01	
 4.6687e+00	 2.8733e-01	
 4.6447e+00	 2.7840e-01	
 4.6324e+00	 2.8014e-01	
 4.6380e+00	 2.7531e-01	
 4.6309e+00	 2.8069e-01	
 4.6602e+00	 2.8582e-01	
 4.6278e+00	 2.7633e-01	
 4.6495e+00	 2.9134e-01	
 4.6375e+00	 2.8691e-01	
 4.6132e+00	 2.7803e-01	
 4.6404e+00	 2.8946e-01	
 4.6215e+00	 2.8345e-01	
 4.6233e+00	 2.8279e-01	
 4.6082e+00	 2.8064e-01	
 4.6133e+00	 2.8079e-01	
 4.6119e+00	 2.8131e-01	
 4.5947e+00	 2.8347e-01	
 4.5999e+00	 2.8422e-01	
 4.5825e+00	 2.7894e-01	
 4.5838e+00	 2.8116e-01	
 4.5914e+00	 2.8411e-01	
 4.5755e+00	 2.7698e-01	
 4.5675e+00	 2.7148e-01	
 4.5621e+00	 2.8274e-01	
 4.5776e+00	 2.7946e-01	
 4.5635e+00	 2.8146e-01	
 4.5579e+00	 2.8245e-01	
 4.5745e+00	 2.8468e-01	
 4.5683e+00	 2.8072e-01	
 4.5560e+00	 2.8363e-01	
 4.5317e+00	 2.7925e-01	
 4.5365e+00	 2.8143e-01	
 4.5343e+00	 2.7516e-01	
 4.5230e+00	 2.7471e-01	
 4.5206e+00	 2.7748e-01	
 4.5287e+00	 2.7728e-01	
 4.5181e+00	 2.7503e-01	
 4.5140e+00	 2.7376e-01	
 4.4999e+00	 2.7925e-01	
 4.4973e+00	 2.7735e-01	
 4.5139e+00	 2.8102e-01	
 4.5190e+00	 2.8523e-01	
 4.4977e+00	 2.7742e-01	
 4.5084e+00	 2.7890e-01	
 4.4827e+00	 2.7841e-01	
 4.4911e+00	 2.7476e-01	
 4.4715e+00	 2.7278e-01	
 4.4845e+00	 2.8058e-01	
 4.4967e+00	 2.8178e-01	
 4.4917e+00	 2.7525e-01	
 4.4960e+00	 2.8272e-01	
 4.4878e+00	 2.7775e-01	
 4.4842e+00	 2.7598e-01	
 4.4689e+00	 2.8030e-01	
 4.4872e+00	 2.8008e-01	
 4.4817e+00	 2.7913e-01	
 4.4686e+00	 2.7710e-01	
 4.4562e+00	 2.7129e-01	
 4.4640e+00	 2.7992e-01	
 4.4637e+00	 2.7869e-01	
 4.4578e+00	 2.7245e-01	
 4.4265e+00	 2.7910e-01	
 4.4431e+00	 2.7323e-01	
 4.4456e+00	 2.7661e-01	
 4.4292e+00	 2.7544e-01	
 4.4329e+00	 2.7757e-01	
 4.4040e+00	 2.7721e-01	
 4.4199e+00	 2.8177e-01	
 4.4117e+00	 2.7890e-01	
 4.4112e+00	 2.7628e-01	
 4.4009e+00	 2.7188e-01	
 4.4192e+00	 2.8219e-01	
 4.3887e+00	 2.7070e-01	
 4.3917e+00	 2.7615e-01	
 4.3928e+00	 2.7772e-01	
 4.3915e+00	 2.7837e-01	
 4.3969e+00	 2.7897e-01	
 4.3994e+00	 2.7988e-01	
 4.3911e+00	 2.7441e-01	
 4.3691e+00	 2.7749e-01	
 4.3785e+00	 2.8376e-01	
 4.3599e+00	 2.7752e-01	
 4.3704e+00	 2.7398e-01	
 4.3743e+00	 2.7963e-01	
 4.3782e+00	 2.7951e-01	
 4.3614e+00	 2.7874e-01	
 4.3717e+00	 2.8103e-01	
 4.3571e+00	 2.7868e-01	
 4.3676e+00	 2.7976e-01	
 4.3549e+00	 2.7797e-01	
 4.3498e+00	 2.7818e-01	
 4.3738e+00	 2.8219e-01	
 4.3616e+00	 2.7920e-01	
 4.3751e+00	 2.8133e-01	
 4.3436e+00	 2.7313e-01	
 4.3556e+00	 2.7965e-01	
 4.3751e+00	 2.8546e-01	
 4.3468e+00	 2.7708e-01	
 4.3486e+00	 2.7781e-01	
 4.3739e+00	 2.8501e-01	
 4.3610e+00	 2.7682e-01	
 4.3192e+00	 2.7588e-01	
 4.3227e+00	 2.7898e-01	
 4.3373e+00	 2.8269e-01	
 4.3349e+00	 2.7909e-01	
 4.3390e+00	 2.7802e-01	
 4.3296e+00	 2.8120e-01	
 4.3253e+00	 2.8184e-01	
 4.3271e+00	 2.8470e-01	
 4.3171e+00	 2.7942e-01	
 4.3132e+00	 2.8310e-01	
 4.3150e+00	 2.7916e-01	
 4.3137e+00	 2.8245e-01	
 4.3209e+00	 2.8414e-01	
 4.3057e+00	 2.7554e-01	
 4.3001e+00	 2.7620e-01	
 4.2930e+00	 2.8160e-01	
 4.2894e+00	 2.7453e-01	
 4.2879e+00	 2.8387e-01	
 4.3213e+00	 2.8213e-01	
 4.2812e+00	 2.7019e-01	
 4.3042e+00	 2.8278e-01	
 4.2714e+00	 2.7869e-01	
 4.2947e+00	 2.7886e-01	
 4.2788e+00	 2.8187e-01	
 4.2587e+00	 2.7763e-01	
 4.2474e+00	 2.6900e-01	
 4.2601e+00	 2.7412e-01	
 4.2675e+00	 2.8229e-01	
 4.2652e+00	 2.7368e-01	
 4.2406e+00	 2.7817e-01	
 4.2616e+00	 2.7949e-01	
 4.2539e+00	 2.7688e-01	
 4.2604e+00	 2.7432e-01	
 4.2560e+00	 2.7588e-01	
 4.2443e+00	 2.7697e-01	
 4.2446e+00	 2.8147e-01	
 4.2391e+00	 2.7536e-01	
 4.2548e+00	 2.7977e-01	
 4.2199e+00	 2.7502e-01	
 4.2362e+00	 2.7965e-01	
 4.2399e+00	 2.6719e-01	
 4.2317e+00	 2.7043e-01	
 4.2527e+00	 2.7595e-01	
 4.2399e+00	 2.7746e-01	
 4.2178e+00	 2.7408e-01	
 4.2305e+00	 2.7841e-01	
 4.2355e+00	 2.7860e-01	
 4.2186e+00	 2.7782e-01	
 4.2286e+00	 2.7390e-01	
 4.2213e+00	 2.7743e-01	
 4.2088e+00	 2.7314e-01	
 4.2055e+00	 2.7565e-01	
 4.2232e+00	 2.7536e-01	
 4.1871e+00	 2.7357e-01	
 4.1985e+00	 2.7320e-01	
 4.1940e+00	 2.7242e-01	
 4.2054e+00	 2.7260e-01	
 4.1950e+00	 2.7485e-01	
 4.1921e+00	 2.7193e-01	
 4.1898e+00	 2.7144e-01	
 4.2207e+00	 2.7914e-01	
 4.1938e+00	 2.6605e-01	
 4.1965e+00	 2.7125e-01	
 4.1966e+00	 2.7037e-01	
 4.1879e+00	 2.7269e-01	
 4.1677e+00	 2.6752e-01	
 4.1741e+00	 2.7141e-01	
 4.2036e+00	 2.7358e-01	
 4.1760e+00	 2.6821e-01	
 4.1940e+00	 2.7551e-01	
 4.1629e+00	 2.6894e-01	
 4.1650e+00	 2.7663e-01	
 4.1504e+00	 2.7090e-01	
 4.1355e+00	 2.7226e-01	
 4.1634e+00	 2.7343e-01	
 4.1509e+00	 2.7295e-01	
 4.1491e+00	 2.6839e-01	
 4.1804e+00	 2.7456e-01	
 4.1949e+00	 2.7368e-01	
 4.1657e+00	 2.7324e-01	
 4.1669e+00	 2.7255e-01	
 4.1246e+00	 2.6805e-01	
 4.1634e+00	 2.6857e-01	
 4.1740e+00	 2.7335e-01	
 4.1470e+00	 2.7291e-01	
 4.1358e+00	 2.7575e-01	
 4.1261e+00	 2.6884e-01	
 4.1300e+00	 2.7157e-01	
 4.1288e+00	 2.7563e-01	
 4.1343e+00	 2.6628e-01	
 4.1185e+00	 2.6927e-01	
 4.1310e+00	 2.7127e-01	
 4.1294e+00	 2.6582e-01	
 4.1057e+00	 2.6803e-01	
 4.1355e+00	 2.6893e-01	
 4.1372e+00	 2.6630e-01	
 4.1334e+00	 2.7000e-01	
 4.1206e+00	 2.6922e-01	
 4.1185e+00	 2.7135e-01	
 4.1335e+00	 2.7043e-01	
 4.1294e+00	 2.7760e-01	
 4.1370e+00	 2.7085e-01	
 4.1140e+00	 2.6656e-01	
 4.1323e+00	 2.6924e-01	
 4.0995e+00	 2.6856e-01	
 4.1296e+00	 2.7175e-01	
 4.0940e+00	 2.6746e-01	
 4.1013e+00	 2.6792e-01	
 4.1033e+00	 2.7048e-01	
 4.1206e+00	 2.7217e-01	
 4.0884e+00	 2.6471e-01	
 4.0862e+00	 2.6426e-01	
 4.1004e+00	 2.6407e-01	
 4.1153e+00	 2.5851e-01	
 4.1023e+00	 2.7352e-01	
 4.0978e+00	 2.6488e-01	
 4.0819e+00	 2.6945e-01	
 4.1237e+00	 2.7514e-01	
 4.0823e+00	 2.6859e-01	
 4.1043e+00	 2.6497e-01	
 4.1019e+00	 2.6668e-01	
 4.0750e+00	 2.6627e-01	
 4.0835e+00	 2.6600e-01	
 4.0655e+00	 2.6367e-01	
 4.0774e+00	 2.7321e-01	
 4.0700e+00	 2.6845e-01	
 4.0731e+00	 2.7418e-01	
 4.0622e+00	 2.6673e-01	
 4.0601e+00	 2.7300e-01	
 4.0279e+00	 2.6809e-01	
 4.0879e+00	 2.7208e-01	
 4.0330e+00	 2.6281e-01	
 4.0371e+00	 2.6692e-01	
 4.0343e+00	 2.7277e-01	
 4.0640e+00	 2.6675e-01	
 4.0465e+00	 2.6490e-01	
 4.0638e+00	 2.6432e-01	
 4.0141e+00	 2.7122e-01	
 4.0184e+00	 2.6619e-01	
 4.0675e+00	 2.7471e-01	
 4.0410e+00	 2.6626e-01	
 4.0167e+00	 2.6558e-01	
 4.0357e+00	 2.6164e-01	
 4.0483e+00	 2.6435e-01	
 4.0399e+00	 2.7033e-01	
 4.0269e+00	 2.7096e-01	
 4.0382e+00	 2.7539e-01	
 4.0397e+00	 2.6955e-01	
 4.0339e+00	 2.6974e-01	
 4.0329e+00	 2.7477e-01	
 4.0091e+00	 2.7378e-01	
 4.0236e+00	 2.7015e-01	
 3.9977e+00	 2.6705e-01	
 4.0130e+00	 2.6586e-01	
 4.0027e+00	 2.6933e-01	
 4.0407e+00	 2.7335e-01	
 4.0185e+00	 2.7413e-01	
 4.0068e+00	 2.7444e-01	
 3.9872e+00	 2.6998e-01	
 3.9788e+00	 2.7182e-01	
 4.0120e+00	 2.6820e-01	
 4.0088e+00	 2.7240e-01	
 4.0139e+00	 2.7487e-01	
 4.0207e+00	 2.7784e-01	
 4.0309e+00	 2.7329e-01	
 4.0367e+00	 2.7138e-01	
 4.0227e+00	 2.7469e-01	
 4.0561e+00	 2.7774e-01	
 4.0482e+00	 2.6962e-01	
 4.0589e+00	 2.7524e-01	
 4.0467e+00	 2.7315e-01	
 4.0850e+00	 2.7266e-01	
 4.0414e+00	 2.7154e-01	
 4.0541e+00	 2.8047e-01	
 4.0580e+00	 2.7579e-01	
 4.0544e+00	 2.7429e-01	
 4.0569e+00	 2.7637e-01	
 4.0350e+00	 2.7347e-01	
 4.0300e+00	 2.7720e-01	
 4.0568e+00	 2.7944e-01	
 4.0352e+00	 2.8003e-01	
 4.0413e+00	 2.7605e-01	
 4.0272e+00	 2.7317e-01	
 4.0631e+00	 2.7943e-01	
 4.0498e+00	 2.7274e-01	
 4.0608e+00	 2.8246e-01	
 4.0662e+00	 2.7575e-01	
 4.0718e+00	 2.7998e-01	
 4.0762e+00	 2.7896e-01	
 4.0834e+00	 2.7280e-01	
 4.1017e+00	 2.7673e-01	
 4.0973e+00	 2.7993e-01	
 4.0873e+00	 2.7783e-01	
 4.1175e+00	 2.7712e-01	
 4.1378e+00	 2.8426e-01	
 4.1329e+00	 2.7578e-01	
 4.1258e+00	 2.7612e-01	
 4.1275e+00	 2.7917e-01	
 4.1577e+00	 2.8025e-01	
 4.1501e+00	 2.7345e-01	
 4.1194e+00	 2.7902e-01	
 4.1200e+00	 2.7825e-01	
 4.1120e+00	 2.7937e-01	
 4.1083e+00	 2.7639e-01	
 4.0992e+00	 2.7288e-01	
 4.1242e+00	 2.7868e-01	
 4.1240e+00	 2.8143e-01	
 4.1301e+00	 2.7331e-01	
 4.1207e+00	 2.8064e-01	
 4.1286e+00	 2.8191e-01	
 4.1009e+00	 2.7300e-01	
 4.1037e+00	 2.7598e-01	
 4.1397e+00	 2.7918e-01	
 4.1057e+00	 2.7771e-01	
 4.1473e+00	 2.7743e-01	
 4.1126e+00	 2.7009e-01	
 4.0893e+00	 2.7936e-01	
 4.0926e+00	 2.7105e-01	
 4.1183e+00	 2.7485e-01	
 4.1250e+00	 2.7700e-01	
 4.0971e+00	 2.7371e-01	
 4.0856e+00	 2.7668e-01	
 4.0995e+00	 2.8342e-01	
 4.0416e+00	 2.8077e-01	
 4.0094e+00	 2.8336e-01	
 4.0043e+00	 2.7615e-01	
 4.0470e+00	 2.8548e-01	
 4.0494e+00	 2.7665e-01	
 4.0902e+00	 2.8092e-01	
 4.0926e+00	 2.8371e-01	
 4.0817e+00	 2.7891e-01	
 4.0573e+00	 2.7646e-01	
 4.0667e+00	 2.7962e-01	
 4.0526e+00	 2.7669e-01	
 4.0695e+00	 2.7588e-01	
 4.0499e+00	 2.8300e-01	
 4.0224e+00	 2.8052e-01	
 4.0263e+00	 2.7834e-01	
 4.0385e+00	 2.7864e-01	
 4.0388e+00	 2.7502e-01	
 4.0358e+00	 2.7945e-01	
 4.0477e+00	 2.7534e-01	
 4.0700e+00	 2.7915e-01	
 4.0517e+00	 2.7710e-01	
 4.0095e+00	 2.7709e-01	
 4.0217e+00	 2.8031e-01	
 4.0313e+00	 2.7403e-01	
 4.0288e+00	 2.7200e-01	
 3.9822e+00	 2.7623e-01	
 3.9859e+00	 2.7885e-01	
 4.0070e+00	 2.7487e-01	
 4.0083e+00	 2.7740e-01	
 3.9741e+00	 2.7223e-01	
 3.9467e+00	 2.7664e-01	
 3.9532e+00	 2.7738e-01	
 3.9940e+00	 2.8304e-01	
