Hiber-loss	LSTM-Loss	
 1.3492e+00	 2.7860e-01	
 1.3434e+00	 2.8039e-01	
 1.3640e+00	 2.7680e-01	
 1.3403e+00	 2.7810e-01	
 1.3922e+00	 2.8096e-01	
 1.3883e+00	 2.7929e-01	
 1.3894e+00	 2.8083e-01	
 1.3847e+00	 2.8108e-01	
 1.3740e+00	 2.7598e-01	
 1.3749e+00	 2.7998e-01	
 1.3633e+00	 2.7653e-01	
 1.3651e+00	 2.7900e-01	
 1.3829e+00	 2.8264e-01	
 1.3554e+00	 2.7942e-01	
 1.3682e+00	 2.8209e-01	
 1.3038e+00	 2.7995e-01	
 1.3960e+00	 2.7538e-01	
 1.3448e+00	 2.7889e-01	
 1.3465e+00	 2.7663e-01	
 1.3221e+00	 2.7513e-01	
 1.3519e+00	 2.7650e-01	
 1.3603e+00	 2.7843e-01	
 1.3499e+00	 2.8084e-01	
 1.3277e+00	 2.7524e-01	
 1.3291e+00	 2.7517e-01	
 1.3470e+00	 2.7700e-01	
 1.3649e+00	 2.7528e-01	
 1.3316e+00	 2.7932e-01	
 1.3967e+00	 2.8092e-01	
 1.3096e+00	 2.7844e-01	
 1.3875e+00	 2.7650e-01	
 1.3353e+00	 2.7625e-01	
 1.4073e+00	 2.8060e-01	
 1.3715e+00	 2.7763e-01	
 1.3758e+00	 2.7993e-01	
 1.3516e+00	 2.7639e-01	
 1.3630e+00	 2.7728e-01	
 1.3475e+00	 2.8010e-01	
 1.3173e+00	 2.7358e-01	
 1.3607e+00	 2.7753e-01	
 1.3226e+00	 2.7768e-01	
 1.3684e+00	 2.7692e-01	
 1.3560e+00	 2.7507e-01	
 1.3537e+00	 2.7682e-01	
 1.3239e+00	 2.7293e-01	
 1.3447e+00	 2.7467e-01	
 1.3643e+00	 2.7912e-01	
 1.3853e+00	 2.7804e-01	
 1.3233e+00	 2.7911e-01	
 1.3666e+00	 2.8035e-01	
 1.3607e+00	 2.7752e-01	
 1.3264e+00	 2.7458e-01	
 1.3552e+00	 2.7766e-01	
 1.3505e+00	 2.7614e-01	
 1.3695e+00	 2.7662e-01	
 1.3834e+00	 2.7789e-01	
 1.3759e+00	 2.7780e-01	
 1.4178e+00	 2.8253e-01	
 1.3804e+00	 2.7632e-01	
 1.3050e+00	 2.7409e-01	
 1.3698e+00	 2.7887e-01	
 1.3326e+00	 2.7315e-01	
 1.3607e+00	 2.7838e-01	
 1.3460e+00	 2.7924e-01	
 1.3886e+00	 2.7716e-01	
 1.3747e+00	 2.7608e-01	
 1.3491e+00	 2.7923e-01	
 1.3420e+00	 2.8017e-01	
 1.3958e+00	 2.7890e-01	
 1.3573e+00	 2.7531e-01	
 1.3912e+00	 2.8000e-01	
 1.3541e+00	 2.7804e-01	
 1.3726e+00	 2.7646e-01	
 1.3639e+00	 2.7931e-01	
 1.3342e+00	 2.7532e-01	
 1.3895e+00	 2.7960e-01	
 1.3457e+00	 2.7552e-01	
 1.3454e+00	 2.7656e-01	
 1.3661e+00	 2.7386e-01	
 1.4116e+00	 2.7822e-01	
 1.3604e+00	 2.7780e-01	
 1.3715e+00	 2.7713e-01	
 1.3859e+00	 2.7620e-01	
 1.4007e+00	 2.7346e-01	
 1.3747e+00	 2.7864e-01	
 1.3817e+00	 2.8118e-01	
 1.4169e+00	 2.7636e-01	
 1.3367e+00	 2.7833e-01	
 1.3941e+00	 2.7826e-01	
 1.3579e+00	 2.8076e-01	
 1.3724e+00	 2.7690e-01	
 1.3844e+00	 2.7761e-01	
 1.3850e+00	 2.7972e-01	
 1.3415e+00	 2.7681e-01	
 1.3624e+00	 2.7860e-01	
 1.3722e+00	 2.7718e-01	
 1.3608e+00	 2.7988e-01	
 1.3787e+00	 2.8040e-01	
 1.3812e+00	 2.8002e-01	
 1.4026e+00	 2.8133e-01	
 1.3791e+00	 2.7892e-01	
 1.3535e+00	 2.7618e-01	
 1.3442e+00	 2.7635e-01	
 1.3167e+00	 2.7757e-01	
 1.4011e+00	 2.8046e-01	
 1.3689e+00	 2.7861e-01	
 1.3594e+00	 2.7482e-01	
 1.3321e+00	 2.7580e-01	
 1.3679e+00	 2.7620e-01	
 1.3229e+00	 2.7347e-01	
 1.3278e+00	 2.7314e-01	
 1.3196e+00	 2.7734e-01	
 1.3531e+00	 2.7670e-01	
 1.3702e+00	 2.7730e-01	
 1.3641e+00	 2.7754e-01	
 1.3128e+00	 2.7543e-01	
 1.3362e+00	 2.7941e-01	
 1.3869e+00	 2.8244e-01	
 1.3417e+00	 2.7882e-01	
 1.3805e+00	 2.7864e-01	
 1.4108e+00	 2.7593e-01	
 1.3702e+00	 2.8016e-01	
 1.3402e+00	 2.7745e-01	
 1.3523e+00	 2.7754e-01	
 1.3559e+00	 2.8034e-01	
 1.3839e+00	 2.7638e-01	
 1.3426e+00	 2.7628e-01	
 1.3405e+00	 2.7996e-01	
 1.3615e+00	 2.7860e-01	
 1.3580e+00	 2.7621e-01	
 1.3963e+00	 2.7562e-01	
 1.3658e+00	 2.7926e-01	
 1.3733e+00	 2.8161e-01	
 1.3797e+00	 2.7998e-01	
 1.3351e+00	 2.7524e-01	
 1.3615e+00	 2.7604e-01	
 1.3401e+00	 2.7766e-01	
 1.3383e+00	 2.7880e-01	
 1.3354e+00	 2.7799e-01	
 1.3433e+00	 2.7577e-01	
 1.3681e+00	 2.7864e-01	
 1.3560e+00	 2.7756e-01	
 1.3248e+00	 2.6883e-01	
 1.3097e+00	 2.7049e-01	
 1.3266e+00	 2.7282e-01	
 1.3871e+00	 2.8130e-01	
 1.3195e+00	 2.7698e-01	
 1.3390e+00	 2.7802e-01	
 1.3719e+00	 2.7539e-01	
 1.3467e+00	 2.7655e-01	
 1.3282e+00	 2.8020e-01	
 1.4168e+00	 2.8451e-01	
 1.3288e+00	 2.7747e-01	
 1.3557e+00	 2.7563e-01	
 1.3529e+00	 2.7910e-01	
 1.3454e+00	 2.7497e-01	
 1.3654e+00	 2.7881e-01	
 1.4011e+00	 2.7679e-01	
 1.3493e+00	 2.7700e-01	
 1.3837e+00	 2.7951e-01	
 1.3410e+00	 2.7805e-01	
 1.3347e+00	 2.7221e-01	
 1.3302e+00	 2.7242e-01	
 1.3444e+00	 2.7439e-01	
 1.3397e+00	 2.7687e-01	
 1.3135e+00	 2.7148e-01	
 1.3598e+00	 2.7514e-01	
 1.3316e+00	 2.7245e-01	
 1.3306e+00	 2.7558e-01	
 1.3591e+00	 2.8029e-01	
 1.3570e+00	 2.7731e-01	
 1.3677e+00	 2.7282e-01	
 1.3531e+00	 2.8199e-01	
 1.3491e+00	 2.7742e-01	
 1.3284e+00	 2.7937e-01	
 1.3642e+00	 2.8241e-01	
 1.3754e+00	 2.7623e-01	
 1.3770e+00	 2.7804e-01	
 1.3782e+00	 2.7549e-01	
 1.3801e+00	 2.7849e-01	
 1.3332e+00	 2.7566e-01	
 1.3723e+00	 2.7570e-01	
 1.3445e+00	 2.7714e-01	
 1.3371e+00	 2.7589e-01	
 1.3727e+00	 2.7636e-01	
 1.3245e+00	 2.7280e-01	
 1.3214e+00	 2.7643e-01	
 1.3589e+00	 2.7776e-01	
 1.3527e+00	 2.7629e-01	
 1.3307e+00	 2.7680e-01	
 1.3606e+00	 2.7966e-01	
 1.3882e+00	 2.7971e-01	
 1.3901e+00	 2.7456e-01	
 1.3344e+00	 2.7533e-01	
 1.3672e+00	 2.7974e-01	
 1.2924e+00	 2.7619e-01	
 1.3804e+00	 2.7686e-01	
 1.3253e+00	 2.7366e-01	
 1.3580e+00	 2.8073e-01	
 1.3334e+00	 2.7673e-01	
 1.3596e+00	 2.7815e-01	
 1.3773e+00	 2.7788e-01	
 1.3625e+00	 2.7857e-01	
 1.3885e+00	 2.7331e-01	
 1.3260e+00	 2.7939e-01	
 1.4015e+00	 2.7719e-01	
 1.3579e+00	 2.7546e-01	
 1.3675e+00	 2.7359e-01	
 1.3374e+00	 2.7099e-01	
 1.3833e+00	 2.8124e-01	
 1.3806e+00	 2.7782e-01	
 1.3663e+00	 2.7942e-01	
 1.4040e+00	 2.7921e-01	
 1.3707e+00	 2.8085e-01	
 1.3495e+00	 2.7581e-01	
 1.3452e+00	 2.7579e-01	
 1.3842e+00	 2.7771e-01	
 1.3396e+00	 2.7778e-01	
 2.0556e+00	 2.9138e-01	
 1.4151e+00	 2.8791e-01	
 1.2420e+00	 2.7968e-01	
 1.4565e+00	 2.9314e-01	
 1.1989e+00	 2.6812e-01	
 1.3003e+00	 2.7586e-01	
 1.3779e+00	 2.7815e-01	
 1.5190e+00	 2.8336e-01	
 1.4736e+00	 2.8412e-01	
 1.4432e+00	 2.8480e-01	
 1.3202e+00	 2.7939e-01	
 1.2701e+00	 2.7582e-01	
 1.2728e+00	 2.7500e-01	
 1.3569e+00	 2.7638e-01	
 1.3715e+00	 2.7628e-01	
 1.4218e+00	 2.7816e-01	
 1.4106e+00	 2.8223e-01	
 1.3538e+00	 2.7782e-01	
 1.3099e+00	 2.7823e-01	
 1.2935e+00	 2.6864e-01	
 1.2960e+00	 2.7320e-01	
 1.3301e+00	 2.7493e-01	
 1.3817e+00	 2.7235e-01	
 1.3922e+00	 2.7916e-01	
 1.3453e+00	 2.7882e-01	
 1.3785e+00	 2.7695e-01	
 1.3454e+00	 2.8053e-01	
 1.2786e+00	 2.7104e-01	
 1.2997e+00	 2.7342e-01	
 1.3281e+00	 2.7499e-01	
 1.2996e+00	 2.7122e-01	
 1.3915e+00	 2.7805e-01	
 1.3777e+00	 2.8435e-01	
 1.3315e+00	 2.8010e-01	
 1.3511e+00	 2.7411e-01	
 1.3218e+00	 2.7335e-01	
 1.3044e+00	 2.7331e-01	
 1.3838e+00	 2.7919e-01	
 1.3397e+00	 2.7809e-01	
 1.3640e+00	 2.7656e-01	
 1.3738e+00	 2.7698e-01	
 1.3408e+00	 2.7783e-01	
 1.3438e+00	 2.7647e-01	
 1.3410e+00	 2.7782e-01	
 1.3364e+00	 2.7558e-01	
 1.3678e+00	 2.7871e-01	
 1.3186e+00	 2.7513e-01	
 1.3433e+00	 2.7496e-01	
 1.3695e+00	 2.7826e-01	
 1.3866e+00	 2.7633e-01	
 1.3594e+00	 2.7552e-01	
 1.3196e+00	 2.7604e-01	
 1.3680e+00	 2.7675e-01	
 1.3830e+00	 2.7321e-01	
 1.3505e+00	 2.7842e-01	
 1.3190e+00	 2.7705e-01	
 1.3048e+00	 2.7447e-01	
 1.3580e+00	 2.7503e-01	
 1.3412e+00	 2.8082e-01	
 1.3345e+00	 2.8011e-01	
 1.3796e+00	 2.7785e-01	
 1.3606e+00	 2.7905e-01	
 1.3411e+00	 2.7748e-01	
 1.3312e+00	 2.7389e-01	
 1.3447e+00	 2.7508e-01	
 1.3541e+00	 2.7739e-01	
 1.3331e+00	 2.7271e-01	
 1.3613e+00	 2.7447e-01	
 1.3734e+00	 2.7886e-01	
 1.3393e+00	 2.7833e-01	
 1.3750e+00	 2.7900e-01	
 1.3640e+00	 2.7816e-01	
 1.3548e+00	 2.8136e-01	
 1.3666e+00	 2.8110e-01	
 1.3724e+00	 2.7626e-01	
 1.3722e+00	 2.7539e-01	
 1.3789e+00	 2.7753e-01	
 1.3681e+00	 2.8041e-01	
 1.3255e+00	 2.7746e-01	
 1.3213e+00	 2.7677e-01	
 1.3358e+00	 2.7715e-01	
 1.3199e+00	 2.7463e-01	
 1.3259e+00	 2.7593e-01	
 1.4048e+00	 2.7826e-01	
 1.3684e+00	 2.7892e-01	
 1.3537e+00	 2.7845e-01	
 1.3402e+00	 2.7806e-01	
 1.3440e+00	 2.7615e-01	
 1.3097e+00	 2.7664e-01	
 1.3232e+00	 2.7682e-01	
 1.3255e+00	 2.7841e-01	
 1.3546e+00	 2.7818e-01	
 1.3735e+00	 2.7864e-01	
 1.3460e+00	 2.7717e-01	
 1.3456e+00	 2.7631e-01	
 1.3245e+00	 2.7767e-01	
 1.3408e+00	 2.7778e-01	
 1.3518e+00	 2.8098e-01	
 1.3442e+00	 2.7787e-01	
 1.3586e+00	 2.7797e-01	
 1.3750e+00	 2.8221e-01	
 1.3141e+00	 2.7930e-01	
 1.3472e+00	 2.7755e-01	
 1.3204e+00	 2.7852e-01	
 1.3565e+00	 2.7571e-01	
 1.3932e+00	 2.8173e-01	
 1.3494e+00	 2.7883e-01	
 1.3743e+00	 2.7809e-01	
 1.3730e+00	 2.7818e-01	
 1.3114e+00	 2.7978e-01	
 1.3285e+00	 2.7590e-01	
 1.3596e+00	 2.7946e-01	
 1.3695e+00	 2.7763e-01	
 1.3068e+00	 2.7768e-01	
 1.3188e+00	 2.7621e-01	
 1.2988e+00	 2.7476e-01	
 1.3519e+00	 2.8086e-01	
 1.3365e+00	 2.7305e-01	
 1.3599e+00	 2.7852e-01	
 1.3583e+00	 2.7806e-01	
 1.3891e+00	 2.8089e-01	
 1.3632e+00	 2.7592e-01	
 1.3754e+00	 2.7408e-01	
 1.3271e+00	 2.7388e-01	
 1.3211e+00	 2.7592e-01	
 1.3580e+00	 2.7777e-01	
 1.3499e+00	 2.7938e-01	
 1.3458e+00	 2.8054e-01	
 1.3891e+00	 2.7732e-01	
 1.3733e+00	 2.7741e-01	
 1.3475e+00	 2.7677e-01	
 1.3473e+00	 2.7600e-01	
 1.3300e+00	 2.7566e-01	
 1.3792e+00	 2.7970e-01	
 1.3872e+00	 2.7920e-01	
 1.3681e+00	 2.7587e-01	
 1.3731e+00	 2.7802e-01	
 1.3902e+00	 2.7947e-01	
 1.3423e+00	 2.7863e-01	
 1.3616e+00	 2.7697e-01	
 1.3244e+00	 2.7578e-01	
 1.3622e+00	 2.7562e-01	
 1.3707e+00	 2.7778e-01	
 1.3871e+00	 2.7824e-01	
 1.3679e+00	 2.7724e-01	
 1.3854e+00	 2.7435e-01	
 1.4054e+00	 2.8005e-01	
 1.3265e+00	 2.7849e-01	
 1.4121e+00	 2.7898e-01	
 1.3471e+00	 2.7428e-01	
 1.3256e+00	 2.7450e-01	
 1.3685e+00	 2.7587e-01	
 1.3385e+00	 2.7773e-01	
 1.3564e+00	 2.8189e-01	
 1.3751e+00	 2.7809e-01	
 1.3932e+00	 2.7917e-01	
 1.3285e+00	 2.7337e-01	
 1.3807e+00	 2.7435e-01	
 1.3536e+00	 2.7742e-01	
 1.3796e+00	 2.8066e-01	
 1.3196e+00	 2.7415e-01	
 1.3214e+00	 2.7342e-01	
 1.3863e+00	 2.8144e-01	
 1.3699e+00	 2.7863e-01	
 1.3415e+00	 2.7356e-01	
 1.4022e+00	 2.7588e-01	
 1.3820e+00	 2.7367e-01	
 1.3447e+00	 2.8002e-01	
 1.3605e+00	 2.8028e-01	
 1.3784e+00	 2.7727e-01	
 1.3246e+00	 2.7465e-01	
 1.3243e+00	 2.7403e-01	
 1.3784e+00	 2.7832e-01	
 1.3660e+00	 2.7995e-01	
 1.3169e+00	 2.7493e-01	
 1.3820e+00	 2.8124e-01	
 1.3440e+00	 2.7706e-01	
 1.3537e+00	 2.7368e-01	
 1.3578e+00	 2.7547e-01	
 1.3543e+00	 2.7930e-01	
 1.3385e+00	 2.7599e-01	
 1.3189e+00	 2.7846e-01	
 1.2992e+00	 2.7527e-01	
 1.3466e+00	 2.8012e-01	
 1.3793e+00	 2.7806e-01	
 1.3307e+00	 2.7619e-01	
 1.3351e+00	 2.7612e-01	
 1.3268e+00	 2.7689e-01	
 1.3017e+00	 2.7293e-01	
 1.3733e+00	 2.7669e-01	
 1.3030e+00	 2.7568e-01	
 1.3763e+00	 2.7784e-01	
 1.3425e+00	 2.7364e-01	
 1.3219e+00	 2.7553e-01	
 1.3250e+00	 2.7279e-01	
 1.3464e+00	 2.7450e-01	
 1.3533e+00	 2.7606e-01	
 1.3316e+00	 2.7820e-01	
 1.3523e+00	 2.7818e-01	
 1.3376e+00	 2.7735e-01	
 1.3735e+00	 2.7976e-01	
 1.3817e+00	 2.8054e-01	
 1.3776e+00	 2.7697e-01	
 1.3229e+00	 2.7562e-01	
 1.3658e+00	 2.7653e-01	
 1.3604e+00	 2.8051e-01	
 1.3232e+00	 2.7533e-01	
 1.3473e+00	 2.7555e-01	
 1.3958e+00	 2.7802e-01	
 1.2831e+00	 2.7053e-01	
 1.3729e+00	 2.7816e-01	
 1.3725e+00	 2.7350e-01	
 1.3117e+00	 2.7879e-01	
 1.3923e+00	 2.7721e-01	
 1.2949e+00	 2.7717e-01	
 1.3110e+00	 2.7352e-01	
 1.3579e+00	 2.7519e-01	
 1.3304e+00	 2.7562e-01	
 1.3413e+00	 2.7499e-01	
 1.3539e+00	 2.7812e-01	
 1.3211e+00	 2.7769e-01	
 1.3567e+00	 2.7693e-01	
 1.3685e+00	 2.7414e-01	
 1.3448e+00	 2.7806e-01	
 1.3104e+00	 2.7137e-01	
 1.3438e+00	 2.7791e-01	
 1.3248e+00	 2.7687e-01	
 1.3661e+00	 2.7877e-01	
 1.3411e+00	 2.7745e-01	
 1.3247e+00	 2.7711e-01	
 1.3309e+00	 2.7817e-01	
 1.3588e+00	 2.7545e-01	
 1.2964e+00	 2.7457e-01	
 1.3092e+00	 2.7523e-01	
 1.3125e+00	 2.7099e-01	
 1.3390e+00	 2.7883e-01	
 1.3507e+00	 2.8030e-01	
 1.4145e+00	 2.8096e-01	
 1.3326e+00	 2.7302e-01	
 1.3499e+00	 2.7547e-01	
 1.3046e+00	 2.7312e-01	
 1.3658e+00	 2.7853e-01	
 1.3647e+00	 2.8649e-01	
 1.3400e+00	 2.7528e-01	
 1.3919e+00	 2.7869e-01	
 1.2983e+00	 2.7765e-01	
 1.3378e+00	 2.8063e-01	
 1.4015e+00	 2.7966e-01	
 1.3228e+00	 2.7597e-01	
 1.3058e+00	 2.7331e-01	
 1.4094e+00	 2.7916e-01	
 1.3915e+00	 2.8237e-01	
 1.4025e+00	 2.7979e-01	
 1.3467e+00	 2.8054e-01	
 1.3401e+00	 2.7894e-01	
 1.3030e+00	 2.7721e-01	
 1.3661e+00	 2.7799e-01	
 1.3479e+00	 2.7423e-01	
 1.4075e+00	 2.8007e-01	
 1.3505e+00	 2.7743e-01	
 1.3489e+00	 2.7656e-01	
 1.3408e+00	 2.7603e-01	
 1.3688e+00	 2.7563e-01	
 1.3408e+00	 2.7708e-01	
 1.3135e+00	 2.7336e-01	
 1.3574e+00	 2.7426e-01	
 1.4126e+00	 2.8430e-01	
 1.3929e+00	 2.7794e-01	
 1.3103e+00	 2.7433e-01	
 1.3812e+00	 2.7577e-01	
 1.3378e+00	 2.7911e-01	
 1.3582e+00	 2.7729e-01	
 1.3310e+00	 2.8003e-01	
 1.3754e+00	 2.7365e-01	
 1.3997e+00	 2.7655e-01	
 1.3332e+00	 2.7612e-01	
 1.3795e+00	 2.7874e-01	
 1.3597e+00	 2.7934e-01	
 1.3509e+00	 2.7488e-01	
 1.3595e+00	 2.7266e-01	
 1.3132e+00	 2.6847e-01	
 1.3626e+00	 2.7685e-01	
 1.3772e+00	 2.7757e-01	
 1.3700e+00	 2.7488e-01	
 1.3414e+00	 2.7558e-01	
 1.4004e+00	 2.7768e-01	
 1.3446e+00	 2.7630e-01	
 1.3475e+00	 2.7374e-01	
 1.4019e+00	 2.7747e-01	
 1.3438e+00	 2.7503e-01	
 1.3846e+00	 2.7530e-01	
 1.3641e+00	 2.7673e-01	
 1.3399e+00	 2.7457e-01	
 1.3407e+00	 2.7265e-01	
 1.3821e+00	 2.7952e-01	
 1.3456e+00	 2.8108e-01	
 1.3746e+00	 2.7904e-01	
 1.3867e+00	 2.7966e-01	
 1.3570e+00	 2.7439e-01	
 1.4028e+00	 2.7386e-01	
 1.4160e+00	 2.8081e-01	
 1.3919e+00	 2.7776e-01	
 1.3692e+00	 2.7863e-01	
 1.3516e+00	 2.7854e-01	
 1.3236e+00	 2.7801e-01	
 1.3828e+00	 2.7638e-01	
 1.3993e+00	 2.8027e-01	
 1.3318e+00	 2.7761e-01	
 1.3488e+00	 2.7853e-01	
 1.4040e+00	 2.8073e-01	
 1.3574e+00	 2.8145e-01	
 1.3474e+00	 2.8018e-01	
 1.3768e+00	 2.8034e-01	
 1.3742e+00	 2.7866e-01	
 1.3277e+00	 2.7881e-01	
 1.4349e+00	 2.8187e-01	
 1.3386e+00	 2.7691e-01	
 1.3641e+00	 2.7368e-01	
 1.3863e+00	 2.7913e-01	
 1.2883e+00	 2.7500e-01	
 1.3851e+00	 2.7710e-01	
 1.3736e+00	 2.8008e-01	
 1.3333e+00	 2.7738e-01	
 1.4117e+00	 2.8280e-01	
 1.3323e+00	 2.7739e-01	
 1.4029e+00	 2.7807e-01	
 1.3222e+00	 2.7372e-01	
 1.3686e+00	 2.7558e-01	
 1.3519e+00	 2.7681e-01	
 1.3867e+00	 2.7691e-01	
 1.3388e+00	 2.7735e-01	
 1.3837e+00	 2.8011e-01	
 1.3610e+00	 2.7509e-01	
 1.3411e+00	 2.7790e-01	
 1.3639e+00	 2.7808e-01	
 1.3394e+00	 2.8041e-01	
 1.3468e+00	 2.7712e-01	
 1.3354e+00	 2.7695e-01	
 1.3541e+00	 2.7939e-01	
 1.4042e+00	 2.7691e-01	
 1.3526e+00	 2.7486e-01	
 1.3502e+00	 2.7881e-01	
 1.4118e+00	 2.8049e-01	
 1.3577e+00	 2.7641e-01	
 1.3587e+00	 2.7694e-01	
 1.3683e+00	 2.7796e-01	
 1.4301e+00	 2.8266e-01	
 1.2898e+00	 2.7627e-01	
 1.3916e+00	 2.7948e-01	
 1.3037e+00	 2.7600e-01	
 1.3705e+00	 2.7767e-01	
 1.3727e+00	 2.7847e-01	
 1.3508e+00	 2.7773e-01	
 1.3413e+00	 2.7465e-01	
 1.3645e+00	 2.7910e-01	
 1.3713e+00	 2.7916e-01	
 1.3034e+00	 2.7687e-01	
 1.3575e+00	 2.7980e-01	
 1.3772e+00	 2.7714e-01	
 1.3742e+00	 2.7966e-01	
 1.4121e+00	 2.7977e-01	
 1.3699e+00	 2.7663e-01	
 1.3571e+00	 2.7766e-01	
 1.3563e+00	 2.7706e-01	
 1.3641e+00	 2.7613e-01	
 1.3246e+00	 2.7719e-01	
 1.3555e+00	 2.7797e-01	
 1.3854e+00	 2.7850e-01	
 1.3561e+00	 2.7421e-01	
 1.3620e+00	 2.7378e-01	
 1.3497e+00	 2.7898e-01	
 1.3764e+00	 2.7385e-01	
 1.3381e+00	 2.7710e-01	
 1.3665e+00	 2.7974e-01	
 1.3865e+00	 2.8127e-01	
 1.3458e+00	 2.7805e-01	
 1.3442e+00	 2.7562e-01	
 1.3689e+00	 2.7521e-01	
 1.3853e+00	 2.8072e-01	
 1.3527e+00	 2.7663e-01	
 1.3638e+00	 2.7532e-01	
 1.3770e+00	 2.7911e-01	
 1.3441e+00	 2.7806e-01	
 1.3950e+00	 2.8103e-01	
 1.3977e+00	 2.7358e-01	
 1.3542e+00	 2.7775e-01	
 1.3577e+00	 2.7703e-01	
 1.4206e+00	 2.7995e-01	
 1.3733e+00	 2.7746e-01	
 1.3525e+00	 2.7378e-01	
 1.3527e+00	 2.8065e-01	
 1.3501e+00	 2.7800e-01	
 1.3740e+00	 2.7616e-01	
 1.3255e+00	 2.7791e-01	
 1.4015e+00	 2.7912e-01	
 1.3545e+00	 2.8074e-01	
 1.3463e+00	 2.7369e-01	
 1.3491e+00	 2.7713e-01	
 1.3169e+00	 2.7187e-01	
 1.3672e+00	 2.7668e-01	
 1.3676e+00	 2.7907e-01	
 1.3302e+00	 2.7754e-01	
 1.4016e+00	 2.7712e-01	
 1.4043e+00	 2.7852e-01	
 1.3703e+00	 2.7958e-01	
 1.3449e+00	 2.7764e-01	
 1.3383e+00	 2.7815e-01	
 1.3610e+00	 2.7839e-01	
 1.3661e+00	 2.7727e-01	
 1.3785e+00	 2.8192e-01	
 1.3876e+00	 2.7895e-01	
 1.3501e+00	 2.7578e-01	
 1.3112e+00	 2.7048e-01	
 1.3600e+00	 2.7774e-01	
 1.3630e+00	 2.7757e-01	
 1.3336e+00	 2.7455e-01	
 1.4124e+00	 2.7874e-01	
 1.3208e+00	 2.7287e-01	
 1.3394e+00	 2.7933e-01	
 1.3519e+00	 2.7785e-01	
 1.3357e+00	 2.7640e-01	
 1.3426e+00	 2.7702e-01	
 1.3598e+00	 2.7743e-01	
 1.3713e+00	 2.7661e-01	
 1.3832e+00	 2.8055e-01	
 1.3512e+00	 2.7627e-01	
 1.3173e+00	 2.7853e-01	
 1.4012e+00	 2.8045e-01	
 1.3160e+00	 2.7297e-01	
 1.3666e+00	 2.7800e-01	
 1.3579e+00	 2.7654e-01	
 1.3602e+00	 2.7701e-01	
 1.3679e+00	 2.7512e-01	
 1.3701e+00	 2.7748e-01	
 1.3733e+00	 2.8006e-01	
 1.3620e+00	 2.7853e-01	
 1.3566e+00	 2.7900e-01	
 1.3629e+00	 2.7672e-01	
 1.3657e+00	 2.7640e-01	
 1.3577e+00	 2.7673e-01	
 1.3564e+00	 2.7768e-01	
 1.3796e+00	 2.7867e-01	
 1.3502e+00	 2.7562e-01	
 1.3746e+00	 2.8058e-01	
 1.3420e+00	 2.7659e-01	
 1.3624e+00	 2.7792e-01	
 1.3440e+00	 2.7509e-01	
 1.3524e+00	 2.7910e-01	
 1.4004e+00	 2.7502e-01	
 1.3654e+00	 2.7802e-01	
 1.3311e+00	 2.7442e-01	
 1.3604e+00	 2.7864e-01	
 1.3450e+00	 2.7816e-01	
 1.3863e+00	 2.7722e-01	
 1.3201e+00	 2.7518e-01	
 1.3808e+00	 2.8074e-01	
 1.3593e+00	 2.7622e-01	
 1.3258e+00	 2.7606e-01	
 1.4130e+00	 2.7661e-01	
 1.3418e+00	 2.7719e-01	
 1.3302e+00	 2.7593e-01	
 1.3724e+00	 2.7503e-01	
 1.3535e+00	 2.7649e-01	
 1.3305e+00	 2.7867e-01	
 1.3490e+00	 2.7565e-01	
 1.3606e+00	 2.7590e-01	
 1.3489e+00	 2.7552e-01	
 1.3109e+00	 2.7438e-01	
 1.3864e+00	 2.7822e-01	
 1.3390e+00	 2.7329e-01	
 1.3175e+00	 2.7046e-01	
 1.3685e+00	 2.7696e-01	
 1.3532e+00	 2.7599e-01	
 1.3137e+00	 2.8136e-01	
 1.3933e+00	 2.7677e-01	
 1.3674e+00	 2.7761e-01	
 1.3725e+00	 2.7520e-01	
 1.3932e+00	 2.7648e-01	
 1.3200e+00	 2.8125e-01	
 1.3182e+00	 2.7727e-01	
 1.3691e+00	 2.7515e-01	
 1.3357e+00	 2.7511e-01	
 1.3471e+00	 2.7655e-01	
 1.3759e+00	 2.7913e-01	
 1.3957e+00	 2.8028e-01	
 1.3177e+00	 2.7824e-01	
 1.3393e+00	 2.7588e-01	
 1.3170e+00	 2.7454e-01	
 1.3543e+00	 2.7738e-01	
 1.3121e+00	 2.7548e-01	
 1.3512e+00	 2.7822e-01	
 1.4286e+00	 2.8051e-01	
 1.3641e+00	 2.7845e-01	
 1.3577e+00	 2.7740e-01	
 1.3437e+00	 2.7603e-01	
 1.3838e+00	 2.8050e-01	
 1.3334e+00	 2.7821e-01	
 1.3540e+00	 2.7460e-01	
 1.3951e+00	 2.7709e-01	
 1.3089e+00	 2.7351e-01	
 1.3664e+00	 2.7648e-01	
 1.3795e+00	 2.8569e-01	
 1.3623e+00	 2.7483e-01	
 1.3437e+00	 2.7617e-01	
 1.3883e+00	 2.7659e-01	
 1.3524e+00	 2.7536e-01	
 1.3237e+00	 2.7570e-01	
 1.3515e+00	 2.7571e-01	
 1.3560e+00	 2.7874e-01	
 1.3495e+00	 2.7899e-01	
 1.3455e+00	 2.7698e-01	
 1.3363e+00	 2.7546e-01	
 1.3513e+00	 2.7852e-01	
 1.3856e+00	 2.8067e-01	
 1.3761e+00	 2.7864e-01	
 1.3151e+00	 2.7100e-01	
 1.3711e+00	 2.7811e-01	
